Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Avishka Fernando,784369,c Duminy b Nortje,29,27,50,5,0,107.41,0
Upul Tharanga,50747,c Shamsi b Steyn,4,6,10,1,0,66.67,0
Oshada Fernando,366725,c Hendricks b Ngidi,0,4,7,0,0,0.0,0
Kusal Mendis †,629074,c Nortje b Phehlukwayo,21,42,68,1,0,50.0,0
Priyamal Perera,653033,c †de Kock b Nortje,0,1,2,0,0,0.0,0
Kamindu Mendis,784373,c †de Kock b Nortje,9,25,29,1,0,36.0,0
Dhananjaya de Silva,465793,c Nortje b Duminy,22,46,61,2,0,47.83,0
Thisara Perera,233514,c & b Shamsi,12,17,29,0,0,70.59,0
Isuru Udana,328026,c du Plessis b Phehlukwayo,78,57,67,7,4,136.84,0
Lasith Malinga (c),49758,run out (Hendricks),0,2,8,0,0,0.0,0
Kasun Rajitha,499594,not out ,0,9,30,0,0,0.0,0
Quinton de Kock †,379143,c Tharanga b de Silva,51,57,83,6,0,89.47,1
Reeza Hendricks,269280,c NLTC Perera b de Silva,8,16,18,1,0,50.0,1
Aiden Markram,600498,c de Silva b Rajitha,29,32,42,3,0,90.62,1
Faf du Plessis (c),44828,c PARP Perera b de Silva,43,38,45,5,1,113.16,1
David Miller,321777,not out ,25,33,52,1,1,75.76,1
Jean-Paul Duminy,44932,not out ,31,21,30,4,1,147.62,1
