Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Usman Khawaja,215155,lbw b Short,49,33,6,0,148.48,0
Alex Hales,249866,c Ellis b Short,21,19,4,0,110.53,0
Callum Ferguson (c),5236,c Botha b Lamichhane,1,3,0,0,33.33,0
Sam Billings †,297628,c & b Short,1,5,0,0,20.0,0
Alex Ross,333624,not out ,44,33,2,3,133.33,0
Arjun Nair,901157,run out (Ellis),15,13,1,0,115.38,0
Ben Cutting,230371,not out ,31,14,4,1,221.43,0
Ben McDermott †,603410,lbw b McAndrew,22,12,2,1,183.33,1
D'Arcy Short,308798,c Ferguson b McAndrew,19,16,2,1,118.75,1
Dawid Malan,236489, b Green,20,23,1,0,86.96,1
Peter Handscomb (c),334337,st †Billings b Sangha,30,24,3,0,125.0,1
Colin Ingram,45705,c †Billings b Sangha,12,14,1,0,85.71,1
Tim David,892749,c Ferguson b Nair,2,3,0,0,66.67,1
Macalister Wright,816627, b Milne,5,7,0,0,71.43,1
Nathan Ellis,826915,not out ,9,11,1,0,81.82,1
Nick Winter,501498,lbw b Green,0,2,0,0,0.0,1
Scott Boland,446548,not out ,2,9,0,0,22.22,1
