Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jack Edwards,1088610,c Agar b Behrendorff,13,8,2,0,162.5,0
Joe Denly,12454,c Cartwright b Richardson,13,13,1,0,100.0,0
Moises Henriques (c),5961,c Willey b Behrendorff,2,5,0,0,40.0,0
Daniel Hughes,571761,c Agar b Tye,62,44,4,2,140.91,0
Jordan Silk,437669,not out ,67,49,3,1,136.73,0
Josh Philippe †,1124282,not out ,3,1,0,0,300.0,0
Sam Whiteman †,334394,st †Philippe b O'Keefe,0,1,0,0,0.0,1
Michael Klinger,6161,lbw b O'Keefe,3,5,0,0,60.0,1
David Willey,308251,c Denly b O'Keefe,4,11,0,0,36.36,1
Ashton Turner (c),500268,c Edwards b Abbott,49,39,4,0,125.64,1
Hilton Cartwright,557295,run out (sub [D Fallins]/†Philippe),53,39,4,1,135.9,1
Ashton Agar,505120, b Dwarshuis,2,4,0,0,50.0,1
William Bosisto,530015,c Hughes b Abbott,1,2,0,0,50.0,1
Nathan Coulter-Nile,261354,c †Philippe b Abbott,9,9,0,0,100.0,1
Jhye Richardson,774223,not out ,15,10,2,0,150.0,1
Andrew Tye,459508,not out ,1,1,0,0,100.0,1
