Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Miller b Shamsi,40,29,46,3,2,137.93,0
Jos Buttler †,308967,c †de Kock b Ngidi,2,4,11,0,0,50.0,0
Jonny Bairstow,297433, b Phehlukwayo,35,17,23,2,3,205.88,0
Eoin Morgan (c),24598,c Bavuma b Pretorius,27,24,31,2,1,112.5,0
Ben Stokes,311158,not out ,47,30,49,4,2,156.67,0
Joe Denly,12454, b Phehlukwayo,1,2,3,0,0,50.0,0
Moeen Ali,8917,c Bavuma b Ngidi,39,11,15,3,4,354.55,0
Chris Jordan,288992,c Bavuma b Ngidi,7,3,6,0,1,233.33,0
Tom Curran,550235,not out ,0,0,3,0,0,,0
Temba Bavuma,372116,c †Buttler b Wood,31,29,42,2,0,106.9,1
Quinton de Kock (c)†,379143,c Stokes b Wood,65,22,35,2,8,295.45,1
David Miller,321777,c Jordan b Stokes,21,16,22,1,2,131.25,1
Rassie van der Dussen,337790,not out ,43,26,69,2,3,165.38,1
JJ Smuts,280490, b Jordan,13,12,22,0,1,108.33,1
Andile Phehlukwayo,540316, b Jordan,0,1,1,0,0,0.0,1
Dwaine Pretorius,327830,lbw b Curran,25,13,9,2,1,192.31,1
Bjorn Fortuin,553249,c Rashid b Curran,0,1,2,0,0,0.0,1
