Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hazratullah Zazai,793457,c van der Dussen b Rabada,22,23,40,3,0,95.65,0
Noor Ali Zadran,318340, b Imran Tahir,32,58,105,4,0,55.17,0
Rahmat Shah,533956,lbw b Morris,6,22,32,1,0,27.27,0
Hashmatullah Shahidi,440970,c du Plessis b Phehlukwayo,8,22,29,1,0,36.36,0
Asghar Afghan,320652,c & b Imran Tahir,0,5,9,0,0,0.0,0
Mohammad Nabi,25913, b Phehlukwayo,1,2,6,0,0,50.0,0
Ikram Alikhil †,935553,c Amla b Morris,9,33,43,0,0,27.27,0
Gulbadin Naib (c),352048,c Markram b Imran Tahir,5,11,12,0,0,45.45,0
Rashid Khan,793463,c van der Dussen b Imran Tahir,35,25,34,6,0,140.0,0
Hamid Hassan,311427,c du Plessis b Morris,0,3,12,0,0,0.0,0
Aftab Alam,440963,not out ,0,1,7,0,0,0.0,0
Hashim Amla,43906,not out ,41,83,105,4,0,49.4,1
Quinton de Kock †,379143,c Mohammad Nabi b Gulbadin Naib,68,72,84,8,0,94.44,1
Andile Phehlukwayo,540316,not out ,17,17,21,2,1,100.0,1
