Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Alex Carey †,326434, b Fawad Ahmed,34,28,4,1,121.43,0
Jake Weatherald,781285,c †Buttler b Sandhu,15,13,2,0,115.38,0
Travis Head (c),530011,c Patterson b Fawad Ahmed,12,13,1,0,92.31,0
Colin Ingram,45705,c †Buttler b Sandhu,48,31,2,4,154.84,0
Jonathan Wells,233680, b Fawad Ahmed,10,13,0,0,76.92,0
Michael Neser,376169,c Rohrer b Green,12,13,0,1,92.31,0
Jake Lehmann,437448,run out (Rohrer/†Buttler/McClenaghan),4,3,0,0,133.33,0
Rashid Khan,793463,not out ,16,6,0,2,266.67,0
Peter Siddle,7898,not out ,0,0,0,0,,0
Kurtis Patterson,505110,c Wells b Stanlake,29,36,3,0,80.56,1
Jos Buttler †,308967, b Rashid Khan,21,21,3,1,100.0,1
Shane Watson (c),8180,c Lehmann b Neser,14,16,1,0,87.5,1
Callum Ferguson,5236,c Neser b Laughlin,9,13,0,0,69.23,1
Arjun Nair,901157,c Weatherald b Rashid Khan,10,9,1,0,111.11,1
Ben Rohrer,7547,c Laughlin b Neser,29,13,1,3,223.08,1
Chris Green,787073,c Rashid Khan b Neser,8,5,0,1,160.0,1
Ryan Gibson,825211,not out ,2,2,0,0,100.0,1
Gurinder Sandhu,499660,c †Carey b Siddle,0,1,0,0,0.0,1
Mitchell McClenaghan,319439,lbw b Siddle,0,2,0,0,0.0,1
Fawad Ahmed,240609,not out ,0,2,0,0,0.0,1
