Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Peter Handscomb †,334337,c Henriques b Brathwaite,8,11,1,0,72.73,0
Ben Dunk,388678, b Dwarshuis,7,10,1,0,70.0,0
Glenn Maxwell,325026,c Abbott b Brathwaite,84,47,7,4,178.72,0
Rob Quiney,211854,st †Nevill b Lyon,36,23,3,2,156.52,0
Seb Gotch,500267,c Silk b Denly,2,3,0,0,66.67,0
James Faulkner,270484,not out ,21,17,1,0,123.53,0
Evan Gulbis,381183,not out ,14,9,2,0,155.56,0
Joe Denly,12454,not out ,72,45,6,3,160.0,1
Daniel Hughes,571761,c Gulbis b Faulkner,2,4,0,0,50.0,1
Nic Maddinson,333780,lbw b Hastings,61,26,9,3,234.62,1
Moises Henriques,5961,c Faulkner b Gulbis,21,13,1,1,161.54,1
Johan Botha (c),44149, b Gulbis,14,10,1,1,140.0,1
Carlos Brathwaite,457249,c Maxwell b Hastings,9,6,2,0,150.0,1
Peter Nevill †,6973,not out ,4,1,1,0,400.0,1
