Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Brandon King,670035, b Mujeeb Ur Rahman,4,4,1,0,100.0,0
Evin Lewis,431901,c Mohammad Nabi b Gulbadin Naib,68,41,4,6,165.85,0
Shimron Hetmyer,670025,c †Rahmanullah Gurbaz b Rashid Khan,21,21,0,1,100.0,0
Denesh Ramdin †,52917, b Gulbadin Naib,20,19,0,1,105.26,0
Kieron Pollard (c),230559,not out ,32,22,2,1,145.45,0
Sherfane Rutherford,914541, b Naveen-ul-Haq,9,6,1,0,150.0,0
Fabian Allen,670013,not out ,5,7,0,0,71.43,0
Hazratullah Zazai,793457,c †Ramdin b Williams,23,29,2,0,79.31,1
Rahmanullah Gurbaz †,974087,c King b Holder,0,1,0,0,0.0,1
Ibrahim Zadran,921509,c Allen b Cottrell,2,4,0,0,50.0,1
Asghar Afghan,320652,c sub (KMA Paul) b Pollard,25,21,2,1,119.05,1
Najibullah Zadran,524049,c †Ramdin b Pollard,27,22,3,1,122.73,1
Mohammad Nabi,25913,c Holder b Walsh,7,9,0,0,77.78,1
Gulbadin Naib,352048,c Cottrell b Walsh,1,4,0,0,25.0,1
Rashid Khan (c),793463,c †Ramdin b Williams,1,3,0,0,33.33,1
Fareed Ahmad,568136,not out ,24,15,4,0,160.0,1
Naveen-ul-Haq,793447,c †Ramdin b Williams,5,5,1,0,100.0,1
Mujeeb Ur Rahman,974109,not out ,8,8,1,0,100.0,1
