Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Dananjaya b Malinga,0,4,3,0,0,0.0,0
Jonny Bairstow,297433, b NLTC Perera,26,40,59,3,0,65.0,0
Joe Root,303669,c Dananjaya b de Silva,71,83,116,6,0,85.54,0
Eoin Morgan (c),24598,c & b Malinga,92,91,112,11,2,101.1,0
Ben Stokes,311158,c de Silva b Dananjaya,15,22,29,1,0,68.18,0
Jos Buttler †,308967, b Pradeep,28,25,42,2,0,112.0,0
Moeen Ali,8917, b Malinga,0,1,2,0,0,0.0,0
Chris Woakes,247235,lbw b Malinga,5,10,25,0,0,50.0,0
Liam Dawson,211855, b Malinga,4,4,13,1,0,100.0,0
Adil Rashid,244497,not out ,19,15,19,3,0,126.67,0
Olly Stone,457279,not out ,9,7,13,1,0,128.57,0
Niroshan Dickwella †,429754,c †Buttler b Stone,9,9,15,2,0,100.0,1
Upul Tharanga,50747,c †Buttler b Woakes,0,1,6,0,0,0.0,1
Dinesh Chandimal (c),300628, b Woakes,6,13,17,1,0,46.15,1
Kusal Perera,300631,c Roy b Dawson,30,37,50,4,0,81.08,1
Dasun Shanaka,437316,c †Buttler b Woakes,8,15,18,1,0,53.33,1
Dhananjaya de Silva,465793,not out ,36,50,66,2,1,72.0,1
Thisara Perera,233514,not out ,44,49,41,1,3,89.8,1
