Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Reeza Hendricks,269280,run out (Shadab Khan),28,27,49,3,0,103.7,0
Janneman Malan,605680,st †Mohammad Rizwan b Imad Wasim,33,31,33,3,2,106.45,0
Rassie van der Dussen,337790,c Imad Wasim b Shaheen Shah Afridi,45,27,40,1,4,166.67,0
David Miller (c),321777,not out ,65,29,51,4,5,224.14,0
Heinrich Klaasen †,436757,not out ,5,7,27,0,0,71.43,0
Babar Azam,348144,c Dala b BE Hendricks,90,58,78,13,1,155.17,1
Fakhar Zaman,512191,c Malan b BE Hendricks,14,9,18,2,0,155.56,1
Hussain Talat,628240, b Morris,55,41,78,7,1,134.15,1
Asif Ali,494230,c RR Hendricks b Phehlukwayo,2,3,11,0,0,66.67,1
Shoaib Malik (c),42657,c van der Dussen b Phehlukwayo,6,4,15,1,0,150.0,1
Imad Wasim,227758, b Morris,6,3,3,1,0,200.0,1
Hasan Ali,681305, b Phehlukwayo,1,2,6,0,0,50.0,1
Shadab Khan,922943,not out ,0,0,4,0,0,,1
Mohammad Rizwan †,323389,not out ,1,1,1,0,0,100.0,1
