Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kumar Sangakkara †,50710,c Fakhar Zaman b Mustafizur Rahman,63,44,5,3,143.18,0
Ahmed Shehzad,259410,c †Umar Akmal b Mustafizur Rahman,38,33,5,0,115.15,0
Sohaib Maqsood,43266, b Yasir Shah,4,6,1,0,66.67,0
Shoaib Malik (c),42657,run out (†Umar Akmal),48,28,2,3,171.43,0
Kieron Pollard,230559,run out (Yasir Shah),0,0,0,0,,0
Darren Bravo,277472,not out ,9,8,0,1,112.5,0
Sohail Tanvir,43265,not out ,1,1,0,0,100.0,0
Fakhar Zaman,512191,c Ahmed Shehzad b Pollard,49,30,1,4,163.33,1
Sunil Narine,230558,c Junaid Khan b Mohammad Irfan,26,20,2,1,130.0,1
Brendon McCullum (c),37737,c Sohail Tanvir b Mohammad Irfan,0,5,0,0,0.0,1
Umar Akmal †,317273,c Bravo b Pollard,31,25,3,1,124.0,1
Sohail Akhtar,532424, b Imran Tahir,21,11,2,1,190.91,1
Cameron Delport,322810,c Ahmed Shehzad b Junaid Khan,3,4,0,0,75.0,1
Aamer Yamin,434429, b Imran Tahir,1,3,0,0,33.33,1
Yasir Shah,43685,c †Sangakkara b Junaid Khan,0,2,0,0,0.0,1
Raza Hasan,343548,c Shoaib Malik b Junaid Khan,0,1,0,0,0.0,1
Shaheen Shah Afridi,1072470,c Shoaib Malik b Imran Tahir,0,2,0,0,0.0,1
Mustafizur Rahman,330902,not out ,0,1,0,0,0.0,1
