Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Babar Azam,348144, b Mills,26,23,5,0,113.04,0
Sharjeel Khan,227762,c & b Mohammad Nawaz,6,12,0,0,50.0,0
Alex Hales,249866,c sub (Abdul Nasir) b Mohammad Hasnain,29,27,1,1,107.41,0
Cameron Delport,322810,c Mohammad Nawaz b Sohail Khan,22,12,2,1,183.33,0
Chadwick Walton †,315586,run out (Mohammad Hasnain),1,4,0,0,25.0,0
Iftikhar Ahmed,480603,c Naseem Shah b Mohammad Hasnain,25,18,2,1,138.89,0
Imad Wasim (c),227758,run out (†Sarfaraz Ahmed),8,10,1,0,80.0,0
Chris Jordan,288992,c & b Mills,14,9,1,1,155.56,0
Umaid Asif,429122, b Mohammad Hasnain,9,4,2,0,225.0,0
Mohammad Amir,290948,not out ,0,1,0,0,0.0,0
Jason Roy,298438,run out (Imad Wasim),17,20,1,0,85.0,1
Shane Watson,8180,run out (Umaid Asif/†Walton),27,20,2,2,135.0,1
Ahmed Shehzad,259410,c Jordan b Imad Wasim,11,9,2,0,122.22,1
Sarfaraz Ahmed (c)†,227760,not out ,37,28,2,1,132.14,1
Azam Khan,1137262,run out (Mohammad Amir),46,30,4,2,153.33,1
Mohammad Nawaz,348148,c Hales b Jordan,1,3,0,0,33.33,1
Anwar Ali,232491,not out ,12,4,1,1,300.0,1
