Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Prithvi Shaw,1070168,c & b Bishoo,134,154,238,19,0,87.01,0
KL Rahul,422108,lbw b Gabriel,0,4,6,0,0,0.0,0
Cheteshwar Pujara,32540,c †Dowrich b Lewis,86,130,194,14,0,66.15,0
Virat Kohli (c),253802,c Bishoo b Lewis,139,230,341,10,0,60.43,0
Ajinkya Rahane,277916,c †Dowrich b Chase,41,92,127,5,0,44.57,0
Rishabh Pant †,931581,c Paul b Bishoo,92,84,121,8,4,109.52,0
Ravindra Jadeja,234675,not out ,100,132,152,5,5,75.76,0
Ravichandran Ashwin,26421,c †Dowrich b Bishoo,7,15,18,1,0,46.67,0
Kuldeep Yadav,559235,lbw b Bishoo,12,32,33,2,0,37.5,0
Umesh Yadav,376116,c Lewis b Brathwaite,22,24,22,0,2,91.67,0
Mohammed Shami,481896,not out ,2,6,21,0,0,33.33,0
Kraigg Brathwaite (c),348024, b Mohammed Shami,2,10,11,0,0,20.0,1
Kieran Powell,252932,lbw b Mohammed Shami,1,6,21,0,0,16.67,1
Shai Hope,581379, b Ashwin,10,22,33,2,0,45.45,1
Shimron Hetmyer,670025,run out (Jadeja),10,28,34,1,0,35.71,1
Sunil Ambris,348054,c Rahane b Jadeja,12,20,33,2,0,60.0,1
Roston Chase,391832, b Ashwin,53,79,123,8,0,67.09,1
Shane Dowrich †,431905, b Kuldeep Yadav,10,35,26,1,0,28.57,1
Keemo Paul,677081,c Pujara b Yadav,47,49,55,7,2,95.92,1
Devendra Bishoo,341593,not out ,17,26,37,3,0,65.38,1
Shermon Lewis,1086206, b Ashwin,0,3,4,0,0,0.0,1
Shannon Gabriel,446101,st †Pant b Ashwin,1,10,14,0,0,10.0,1
Kraigg Brathwaite (c),348024,c Shaw b Ashwin,10,30,31,2,0,33.33,2
Kieran Powell,252932,c Shaw b Kuldeep Yadav,83,93,128,8,4,89.25,2
Shai Hope,581379,lbw b Kuldeep Yadav,17,34,34,1,1,50.0,2
Shimron Hetmyer,670025,c Rahul b Kuldeep Yadav,11,11,10,0,1,100.0,2
Sunil Ambris,348054,st †Pant b Kuldeep Yadav,0,3,3,0,0,0.0,2
Roston Chase,391832,c Ashwin b Kuldeep Yadav,20,24,26,3,0,83.33,2
Shane Dowrich †,431905,not out ,16,64,64,1,0,25.0,2
Keemo Paul,677081,c Yadav b Jadeja,15,15,14,2,1,100.0,2
Devendra Bishoo,341593,c †Pant b Ashwin,9,12,11,2,0,75.0,2
Shermon Lewis,1086206,lbw b Jadeja,4,15,11,1,0,26.67,2
Shannon Gabriel,446101,c Kuldeep Yadav b Jadeja,4,5,6,1,0,80.0,2
