Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jimmy Peirson †,444970, b Wildermuth,12,13,1,0,92.31,0
Brendon McCullum (c),37737, b Cooper,5,6,1,0,83.33,0
Sam Heazlett,826679,c Finch b Wildermuth,11,11,2,0,100.0,0
Marnus Labuschagne,787987, b Wildermuth,20,19,2,0,105.26,0
Alex Ross,333624, b Bravo,48,44,3,1,109.09,0
Ben Cutting,230371,c Richardson b Hogg,18,13,0,2,138.46,0
Shadab Khan,922943,c Finch b Hogg,0,1,0,0,0.0,0
Josh Lalor,272385,c White b Bravo,10,9,1,0,111.11,0
Mark Steketee,555853,not out ,4,1,1,0,400.0,0
Brendan Doggett,931603,not out ,1,3,0,0,33.33,0
Aaron Finch (c),5334,c †Peirson b Shadab Khan,8,9,1,0,88.89,1
Marcus Harris,434813, b Shadab Khan,9,13,1,0,69.23,1
Cameron White,8291,c Steketee b Cutting,51,43,4,2,118.6,1
Tom Cooper,219885,not out ,52,44,2,2,118.18,1
Brad Hodge,5674,not out ,9,4,0,1,225.0,1
