Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jonny Bairstow,297433, b Cottrell,11,11,2,0,100.0,0
Alex Hales,249866,c †Hope b Brathwaite,23,35,4,0,65.71,0
Joe Root,303669,c Cottrell b Holder,1,2,0,0,50.0,0
Eoin Morgan (c),24598,c Cottrell b Thomas,18,22,3,0,81.82,0
Ben Stokes,311158,c †Hope b Brathwaite,15,27,2,0,55.56,0
Jos Buttler †,308967,c Cottrell b Thomas,23,36,1,0,63.89,0
Moeen Ali,8917,c †Hope b Thomas,12,25,1,0,48.0,0
Chris Woakes,247235,c Brathwaite b Thomas,0,4,0,0,0.0,0
Tom Curran,550235, b Thomas,0,2,0,0,0.0,0
Adil Rashid,244497,c †Hope b Holder,0,6,0,0,0.0,0
Mark Wood,351588,not out ,0,0,0,0,,0
Chris Gayle,51880, b Wood,77,27,5,9,285.19,1
John Campbell,348026, b Wood,1,9,0,0,11.11,1
Shai Hope †,581379, b Woakes,13,18,0,1,72.22,1
Darren Bravo,277472,not out ,7,14,1,0,50.0,1
Shimron Hetmyer,670025,not out ,11,6,2,0,183.33,1
