Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276, b Curran,151,131,211,16,1,115.27,0
Fakhar Zaman,512191,c Root b Woakes,2,4,5,0,0,50.0,0
Babar Azam,348144, b Woakes,15,11,17,3,0,136.36,0
Haris Sohail,318788,run out (Curran),41,41,54,7,0,100.0,0
Sarfaraz Ahmed (c)†,227760,c sub (CJ Jordan) b Plunkett,27,34,49,2,0,79.41,0
Asif Ali,494230,c Roy b Woakes,52,43,72,2,3,120.93,0
Imad Wasim,227758,c & b Woakes,22,12,20,4,0,183.33,0
Faheem Ashraf,681117,lbw b Curran,13,11,16,1,0,118.18,0
Hasan Ali,681305,not out ,18,9,19,1,2,200.0,0
Shaheen Shah Afridi,1072470,c & b Willey,7,4,6,0,1,175.0,0
Junaid Khan,259551,not out ,0,0,4,0,0,,0
Jason Roy,298438,c Asif Ali b Faheem Ashraf,76,55,85,8,4,138.18,1
Jonny Bairstow †,297433, b Junaid Khan,128,93,135,15,5,137.63,1
Joe Root,303669,c Babar Azam b Imad Wasim,43,36,79,4,1,119.44,1
Ben Stokes,311158,run out (Shaheen Shah Afridi),37,38,63,2,2,97.37,1
Moeen Ali,8917,not out ,46,36,48,4,3,127.78,1
Eoin Morgan (c),24598,not out ,17,12,13,1,1,141.67,1
