Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Usman Khawaja,215155,c Kelly b Marsh,11,12,1,0,91.67,0
Alex Hales,249866,c Patterson b Jordan,85,59,10,3,144.07,0
Callum Ferguson (c),5236,c Marsh b Fawad Ahmed,4,11,0,0,36.36,0
Arjun Nair,901157,c †Inglis b Jordan,11,11,0,0,100.0,0
Daniel Sams,826901,c †Inglis b Jordan,1,2,0,0,50.0,0
Alex Ross,333624,not out ,22,24,2,0,91.67,0
Chris Morris,439952,not out ,6,2,1,0,300.0,0
Josh Inglis †,662235,c Doggett b Sandhu,58,41,6,2,141.46,1
Liam Livingstone,403902,c Ross b Morris,78,49,6,4,159.18,1
Kurtis Patterson,505110,not out ,2,3,0,0,66.67,1
Mitchell Marsh (c),272450,not out ,2,1,0,0,200.0,1
