Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jos Buttler †,308967,c †Rahul b Mujeeb Ur Rahman,51,39,7,0,130.77,0
D'Arcy Short,308798,c Tye b Ashwin,2,2,0,0,100.0,0
Ajinkya Rahane (c),277916,c Gayle b Patel,5,7,0,0,71.43,0
Sanju Samson,425943,c Nair b Tye,28,23,2,1,121.74,0
Ben Stokes,311158,c Tiwary b Mujeeb Ur Rahman,12,9,2,0,133.33,0
Rahul Tripathi,446763,c Ashwin b Tye,11,13,1,0,84.62,0
Jofra Archer,669855, b Mujeeb Ur Rahman,0,1,0,0,0.0,0
Krishnappa Gowtham,424377,c Stoinis b Rajpoot,5,3,1,0,166.67,0
Shreyas Gopal,344580,run out (†Rahul),24,16,3,0,150.0,0
Jaydev Unadkat,390484,not out ,6,7,0,0,85.71,0
KL Rahul †,422108,not out ,84,54,7,3,155.56,1
Chris Gayle,51880,c Samson b Archer,8,11,2,0,72.73,1
Mayank Agarwal,398438,c Tripathi b Stokes,2,3,0,0,66.67,1
Karun Nair,398439, b Anureet Singh,31,23,2,2,134.78,1
Axar Patel,554691,c Short b Gowtham,4,5,0,0,80.0,1
Marcus Stoinis,325012,not out ,23,16,2,1,143.75,1
