Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c †de Kock b Phehlukwayo,16,29,40,2,0,55.17,0
Soumya Sarkar,436677,c †de Kock b Morris,42,30,58,9,0,140.0,0
Shakib Al Hasan,56143, b Imran Tahir,75,84,117,8,1,89.29,0
Mushfiqur Rahim †,56029,c van der Dussen b Phehlukwayo,78,80,131,8,0,97.5,0
Mohammad Mithun,269237, b Imran Tahir,21,21,21,2,1,100.0,0
Mahmudullah,56025,not out ,46,33,48,3,1,139.39,0
Mosaddek Hossain,550133,c Phehlukwayo b Morris,26,20,32,4,0,130.0,0
Mehidy Hasan Miraz,629063,not out ,5,3,4,1,0,166.67,0
Quinton de Kock †,379143,run out (†Mushfiqur Rahim),23,32,41,4,0,71.88,1
Aiden Markram,600498, b Shakib Al Hasan,45,56,78,4,0,80.36,1
Faf du Plessis (c),44828, b Mehidy Hasan Miraz,62,53,64,5,1,116.98,1
David Miller,321777,c Mehidy Hasan Miraz b Mustafizur Rahman,38,43,62,2,0,88.37,1
Rassie van der Dussen,337790, b Mohammad Saifuddin,41,38,61,2,1,107.89,1
Jean-Paul Duminy,44932, b Mustafizur Rahman,45,37,62,4,0,121.62,1
Andile Phehlukwayo,540316,c Shakib Al Hasan b Mohammad Saifuddin,8,13,18,1,0,61.54,1
Chris Morris,439952,c Soumya Sarkar b Mustafizur Rahman,10,10,16,1,0,100.0,1
Kagiso Rabada,550215,not out ,13,9,21,0,1,144.44,1
Imran Tahir,40618,not out ,10,10,13,0,0,100.0,1
