Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Temba Bavuma,372116, b Rashid,49,24,35,4,3,204.17,0
Quinton de Kock (c)†,379143,c Bairstow b Stokes,35,24,32,1,4,145.83,0
Rassie van der Dussen,337790,c Curran b Stokes,11,9,15,1,0,122.22,0
Heinrich Klaasen,436757,c Stokes b Curran,66,33,43,4,4,200.0,0
David Miller,321777,not out ,35,20,54,3,2,175.0,0
Dwaine Pretorius,327830,c †Buttler b Curran,11,7,13,2,0,157.14,0
Andile Phehlukwayo,540316,c Stokes b Wood,1,3,6,0,0,33.33,0
Bjorn Fortuin,553249,not out ,0,0,4,0,0,,0
Jason Roy,298438,c Shamsi b Ngidi,7,4,6,0,1,175.0,1
Jos Buttler †,308967,c Shamsi b Pretorius,57,29,43,9,2,196.55,1
Jonny Bairstow,297433, b Phehlukwayo,64,34,50,7,3,188.24,1
Dawid Malan,236489,c †de Kock b Shamsi,11,12,20,1,0,91.67,1
Eoin Morgan (c),24598,not out ,57,22,34,0,7,259.09,1
Ben Stokes,311158,c sub (BE Hendricks) b Ngidi,22,12,21,1,2,183.33,1
Moeen Ali,8917,not out ,5,2,7,1,0,250.0,1
