Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c †Buttler b Plunkett,128,142,184,12,3,90.14,0
Soumya Sarkar,436677,c sub (JM Bairstow) b Stokes,28,34,52,4,1,82.35,0
Imrul Kayes,280734,c Wood b Plunkett,19,20,29,3,0,95.0,0
Mushfiqur Rahim †,56029,c Hales b Plunkett,79,72,101,8,0,109.72,0
Shakib Al Hasan,56143,c Stokes b Ball,10,8,10,2,0,125.0,0
Sabbir Rahman,373538,c Roy b Plunkett,24,15,20,3,0,160.0,0
Mahmudullah,56025,not out ,6,6,14,0,0,100.0,0
Mosaddek Hossain,550133,not out ,2,3,3,0,0,66.67,0
Jason Roy,298438,c Mustafizur Rahman b Mashrafe Mortaza,1,8,12,0,0,12.5,1
Alex Hales,249866,c sub (Sunzamul Islam) b Sabbir Rahman,95,86,119,11,2,110.47,1
Joe Root,303669,not out ,133,129,202,11,1,103.1,1
Eoin Morgan (c),24598,not out ,75,61,94,8,2,122.95,1
