Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rory Burns,398778,lbw b Paul,29,103,156,1,0,28.16,0
Keaton Jennings,440780,c Bravo b Paul,8,43,77,1,0,18.6,0
Joe Denly,12454,lbw b Gabriel,20,50,86,2,0,40.0,0
Joe Root (c),303669,c †Dowrich b Joseph,15,54,78,2,0,27.78,0
Jos Buttler,308967, b Gabriel,67,127,225,9,0,52.76,0
Ben Stokes,311158,c †Dowrich b Roach,79,175,201,8,0,45.14,0
Jonny Bairstow †,297433, b Roach,2,33,75,0,0,6.06,0
Moeen Ali,8917,c Bravo b Joseph,13,22,36,0,0,59.09,0
Mark Wood,351588,c Joseph b Roach,6,4,13,0,0,150.0,0
Stuart Broad,10617,not out ,0,4,9,0,0,0.0,0
James Anderson,8608,c Paul b Roach,0,2,4,0,0,0.0,0
Kraigg Brathwaite (c),348024,c Anderson b Ali,12,50,86,1,0,24.0,1
John Campbell,348026,lbw b Ali,41,63,91,3,1,65.08,1
Shai Hope,581379,c Burns b Wood,1,9,24,0,0,11.11,1
Darren Bravo,277472,c Root b Wood,6,30,54,1,0,20.0,1
Roston Chase,391832,c Burns b Wood,0,1,3,0,0,0.0,1
Shimron Hetmyer,670025,c Root b Wood,8,15,21,1,0,53.33,1
Shane Dowrich †,431905,lbw b Broad,38,56,87,6,0,67.86,1
Keemo Paul,677081,st †Bairstow b Ali,9,12,28,2,0,75.0,1
Kemar Roach,230553,not out ,16,43,62,1,0,37.21,1
Alzarri Joseph,670031,c Broad b Ali,2,6,7,0,0,33.33,1
Shannon Gabriel,446101, b Wood,4,2,5,1,0,200.0,1
Rory Burns,398778,c Joseph b Paul,10,22,43,0,0,45.45,2
Keaton Jennings,440780, b Joseph,23,99,123,2,0,23.23,2
Joe Denly,12454,c †Dowrich b Gabriel,69,99,163,11,0,69.7,2
Joe Root (c),303669,c Hetmyer b Gabriel,122,225,317,10,0,54.22,2
Jos Buttler,308967, b Roach,56,115,121,5,0,48.7,2
Ben Stokes,311158,not out ,48,75,114,4,1,64.0,2
Kraigg Brathwaite (c),348024,c Stokes b Anderson,8,6,14,1,0,133.33,3
John Campbell,348026,c Ali b Anderson,0,1,3,0,0,0.0,3
Shai Hope,581379,c Broad b Wood,14,46,72,2,0,30.43,3
Darren Bravo,277472,c Root b Anderson,0,11,19,0,0,0.0,3
Roston Chase,391832,not out ,102,191,267,12,1,53.4,3
Shimron Hetmyer,670025,run out (Denly/†Bairstow),19,38,70,1,0,50.0,3
Shane Dowrich †,431905,c Stokes b Ali,19,26,36,2,0,73.08,3
Kemar Roach,230553,c Wood b Ali,29,43,45,5,0,67.44,3
Alzarri Joseph,670031,c Anderson b Ali,34,30,35,2,3,113.33,3
Shannon Gabriel,446101,c †Bairstow b Stokes,3,23,27,0,0,13.04,3
Keemo Paul,677081,c & b Stokes,12,6,10,3,0,200.0,3
