Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Chadwick Walton †,315586,c Noor Ali Zadran b Mohammad Nabi,29,17,4,1,170.59,0
Evin Lewis,431901,c Gulbadin Naib b Karim Janat,25,28,1,1,89.29,0
Marlon Samuels,52983,c Najibullah Zadran b Gulbadin Naib,22,26,0,2,84.62,0
Lendl Simmons,53116,not out ,17,14,1,0,121.43,0
Carlos Brathwaite (c),457249,not out ,8,5,0,1,160.0,0
Gulbadin Naib,352048, b Badree,12,14,0,1,85.71,1
Noor Ali Zadran,318340,c Taylor b Williams,6,6,1,0,100.0,1
Asghar Afghan (c),320652,c Simmons b Brathwaite,9,12,0,1,75.0,1
Samiullah Shinwari,318339,c †Walton b Williams,0,1,0,0,0.0,1
Mohammad Nabi,25913,run out (Taylor/†Walton),8,11,1,0,72.73,1
Karim Janat,793467,c Brathwaite b Williams,20,15,1,2,133.33,1
Shafiqullah †,362603,run out (Williams),1,1,0,0,100.0,1
Najibullah Zadran,524049, b Brathwaite,11,8,1,0,137.5,1
Rashid Khan,793463, b Narine,2,4,0,0,50.0,1
Dawlat Zadran,516561, b Taylor,9,5,0,1,180.0,1
Amir Hamza,402245,not out ,6,4,1,0,150.0,1
