Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Inglis †,662235,c & b Lalor,28,14,6,0,200.0,0
Liam Livingstone,403902,c Laughlin b Zahir Khan,39,31,3,2,125.81,0
Sam Whiteman,334394,c Burns b Laughlin,4,6,0,0,66.67,0
Mitchell Marsh (c),272450,not out ,93,41,3,8,226.83,0
Cameron Bancroft,501011,not out ,41,29,0,3,141.38,0
Tom Banton,877051,c & b Fawad Ahmed,55,32,7,2,171.88,1
Max Bryant,1088608,c Green b Richardson,5,6,1,0,83.33,1
Chris Lynn (c),326637,c Livingstone b Jordan,14,9,1,1,155.56,1
Matt Renshaw,722303,c Marsh b Paris,1,2,0,0,50.0,1
Joe Burns,326632, b Jordan,37,27,1,2,137.04,1
Ben Cutting,230371,c David b Paris,20,16,1,1,125.0,1
Jimmy Peirson †,444970, b Richardson,13,9,1,1,144.44,1
James Pattinson,272465,run out (David/†Inglis),11,6,0,1,183.33,1
Josh Lalor,272385,not out ,9,7,1,0,128.57,1
Ben Laughlin,315623,not out ,9,6,1,0,150.0,1
