Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Yadav b Kuldeep Yadav,40,42,4,1,95.24,0
Jonny Bairstow,297433, b Kuldeep Yadav,38,31,5,1,122.58,0
Joe Root,303669,not out ,113,116,8,1,97.41,0
Eoin Morgan (c),24598,c Dhawan b Kuldeep Yadav,53,51,4,1,103.92,0
Ben Stokes,311158,c †Dhoni b Pandya,5,8,0,0,62.5,0
Jos Buttler †,308967,c †Dhoni b Yadav,4,7,0,0,57.14,0
Moeen Ali,8917,c Sharma b Chahal,13,16,1,0,81.25,0
David Willey,308251,run out (†Dhoni),50,31,5,1,161.29,0
Rohit Sharma,34102, b Wood,15,26,2,0,57.69,1
Shikhar Dhawan,28235,c Stokes b Willey,36,30,6,0,120.0,1
Virat Kohli (c),253802,lbw b Ali,45,56,2,0,80.36,1
KL Rahul,422108,c †Buttler b Plunkett,0,2,0,0,0.0,1
Suresh Raina,33335, b Rashid,46,63,1,0,73.02,1
MS Dhoni †,28081,c Stokes b Plunkett,37,59,2,0,62.71,1
Hardik Pandya,625371,c †Buttler b Plunkett,21,22,1,0,95.45,1
Umesh Yadav,376116,st †Buttler b Rashid,0,2,0,0,0.0,1
Kuldeep Yadav,559235,not out ,8,26,0,0,30.77,1
Siddarth Kaul,326017,lbw b Plunkett,1,2,0,0,50.0,1
Yuzvendra Chahal,430246,c Stokes b Willey,12,12,2,0,100.0,1
