Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
D'Arcy Short,308798,c Worrall b Agar,72,48,6,4,150.0,0
Will Jacks,897549,c Gibson b Agar,34,25,2,2,136.0,0
Colin Ingram,45705,c Rashid Khan b Siddle,25,19,1,1,131.58,0
Peter Handscomb (c)†,334337,lbw b Rashid Khan,4,5,0,0,80.0,0
Tim David,892749,not out ,21,13,0,1,161.54,0
Macalister Wright,816627, b Worrall,1,3,0,0,33.33,0
James Faulkner,270484,not out ,12,9,1,0,133.33,0
Phil Salt,669365, b Faulkner,8,8,0,0,100.0,1
Jake Weatherald,781285,c Faulkner b Botha,1,5,0,0,20.0,1
Matt Renshaw,722303,c Wright b Faulkner,33,27,0,2,122.22,1
Harry Nielsen †,713195,lbw b Botha,8,11,1,0,72.73,1
Jonathan Wells,233680,lbw b Meredith,0,1,0,0,0.0,1
Ryan Gibson,825211,run out (Meredith),7,4,1,0,175.0,1
Rashid Khan,793463,c †Handscomb b Meredith,0,1,0,0,0.0,1
Daniel Worrall,557298,not out ,62,39,7,3,158.97,1
Peter Siddle (c),7898,c †Handscomb b Faulkner,0,3,0,0,0.0,1
Wes Agar,959833, b Ellis,3,4,0,0,75.0,1
Danny Briggs,310107,not out ,35,18,4,2,194.44,1
