Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Luke Ronchi †,7502,c Wahab Riaz b Rahat Ali,6,5,0,1,120.0,0
Colin Munro,232359,c Livingstone b Brathwaite,52,35,4,2,148.57,0
Rizwan Hussain,962107, b Hasan Ali,5,4,1,0,125.0,0
Shadab Khan (c),922943,c Livingstone b Wahab Riaz,77,42,5,4,183.33,0
Colin Ingram,45705,c Livingstone b Hasan Ali,41,25,1,2,164.0,0
Asif Ali,494230,not out ,3,5,0,0,60.0,0
Faheem Ashraf,681117,not out ,3,4,0,0,75.0,0
Kamran Akmal †,41028,c Faheem Ashraf b Zafar Gohar,37,21,4,1,176.19,1
Imam-ul-Haq,568276,c Zafar Gohar b Rumman Raees,7,9,1,0,77.78,1
Tom Banton,877051,not out ,20,16,3,0,125.0,1
Haider Ali,1168651,not out ,16,8,1,1,200.0,1
