Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Fakhar Zaman,512191,c Maxwell b Stoinis,73,42,9,3,173.81,0
Haris Sohail,318788,c Short b Richardson,0,1,0,0,0.0,0
Hussain Talat,628240, b Maxwell,30,25,3,1,120.0,0
Sarfaraz Ahmed (c)†,227760,c †Carey b Tye,14,13,1,1,107.69,0
Shoaib Malik,42657,c Finch b Tye,27,15,3,1,180.0,0
Asif Ali,494230,not out ,37,18,3,2,205.56,0
Faheem Ashraf,681117,c Maxwell b Richardson,0,3,0,0,0.0,0
Shadab Khan,922943,c Stoinis b Tye,7,3,0,1,233.33,0
Mohammad Amir,290948,not out ,0,0,0,0,,0
D'Arcy Short,308798, b Shaheen Shah Afridi,28,34,1,0,82.35,1
Aaron Finch (c),5334,c †Sarfraz Ahmed b Shaheen Shah Afridi,16,11,3,0,145.45,1
Travis Head,530011, b Faheem Ashraf,7,4,1,0,175.0,1
Glenn Maxwell,325026,lbw b Shaheen Shah Afridi,10,8,2,0,125.0,1
Nic Maddinson,333780,st †Sarfraz Ahmed b Shadab Khan,5,8,0,0,62.5,1
Marcus Stoinis,325012,c Asif Ali b Usman Shinwari,16,15,2,0,106.67,1
Alex Carey †,326434,not out ,37,24,2,2,154.17,1
Ashton Agar,505120, b Mohammad Amir,11,8,0,1,137.5,1
Andrew Tye,459508,not out ,12,8,0,1,150.0,1
