Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Quinton de Kock †,379143,c Neesham b de Grandhomme,68,70,100,6,2,97.14,0
Hashim Amla,43906,c Williamson b Southee,7,19,37,0,0,36.84,0
Faf du Plessis,44828,c Southee b de Grandhomme,36,46,59,4,0,78.26,0
AB de Villiers (c),44936,c Neesham b Boult,85,80,118,7,1,106.25,0
Jean-Paul Duminy,44932,run out (Southee),16,34,43,1,0,47.06,0
David Miller,321777,c Broom b Santner,3,7,10,0,0,42.86,0
Dwaine Pretorius,327830, b Ferguson,11,11,11,2,0,100.0,0
Wayne Parnell,265564,run out (Santner/†Latham),35,32,53,2,1,109.38,0
Andile Phehlukwayo,540316,not out ,1,1,4,0,0,100.0,0
Dean Brownlie,4493,c †de Kock b Rabada,2,5,14,0,0,40.0,1
Tom Latham †,388802,c Duminy b Parnell,0,7,7,0,0,0.0,1
Kane Williamson (c),277906, b Phehlukwayo,23,40,57,0,1,57.5,1
Ross Taylor,38699,lbw b Pretorius,18,40,54,2,0,45.0,1
Neil Broom,36581,c Amla b Phehlukwayo,0,4,11,0,0,0.0,1
James Neesham,355269,c & b Parnell,13,22,38,1,0,59.09,1
Mitchell Santner,502714, b Pretorius,1,8,11,0,0,12.5,1
Colin de Grandhomme,55395,not out ,34,34,53,2,2,100.0,1
Tim Southee,232364,c †de Kock b Rabada,5,6,5,1,0,83.33,1
Lockie Ferguson,493773, b Imran Tahir,4,13,12,0,0,30.77,1
Trent Boult,277912,c de Villiers b Pretorius,4,15,15,0,0,26.67,1
