Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Niroshan Dickwella †,429754,lbw b Waller,116,118,172,8,0,98.31,0
Danushka Gunathilaka,345821, b Waller,87,101,159,7,0,86.14,0
Angelo Mathews (c),49764,c Masakadza b Chatara,42,40,68,0,2,105.0,0
Upul Tharanga,50747, b Sikandar Raza,22,20,25,2,1,110.0,0
Asela Gunaratne,360456,c Williams b Mpofu,1,3,4,0,0,33.33,0
Kusal Mendis,629074,c Waller b Mpofu,0,1,3,0,0,0.0,0
PWH de Silva,784379,not out ,19,17,21,2,0,111.76,0
Hamilton Masakadza,55608, b de Silva,28,36,40,5,0,77.78,1
Solomon Mire,290462,c Mathews b de Silva,43,30,49,5,2,143.33,1
Tarisai Musakanda,596375,c †Dickwella b Chameera,30,23,40,5,0,130.43,1
Craig Ervine,55412,not out ,69,55,87,8,1,125.45,1
Sean Williams,55870,st †Dickwella b Gunaratne,6,9,21,0,0,66.67,1
Sikandar Raza,299572,c & b de Silva,10,10,13,1,0,100.0,1
Malcolm Waller,55872,c Gunathilaka b Sandakan,20,13,16,3,0,153.85,1
Peter Moor †,333000,not out ,0,0,1,0,0,,1
