Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Quinton de Kock †,379143, b Haris Rauf,80,86,132,10,1,93.02,0
Aiden Markram,600498,c Asif Ali b Faheem Ashraf,39,34,43,4,2,114.71,0
Temba Bavuma (c),372116,c Babar Azam b Haris Rauf,92,102,167,9,0,90.2,0
Rassie van der Dussen,337790,c Faheem Ashraf b Mohammad Hasnain,60,37,53,6,4,162.16,0
David Miller,321777,not out ,50,27,44,3,3,185.19,0
Heinrich Klaasen,436757,c Haris Rauf b Shaheen Shah Afridi,11,9,9,2,0,122.22,0
Andile Phehlukwayo,540316,c Faheem Ashraf b Haris Rauf,3,5,6,0,0,60.0,0
Kagiso Rabada,550215,not out ,1,1,5,0,0,100.0,0
Imam-ul-Haq,568276,c Markram b Ngidi,5,10,10,1,0,50.0,1
Fakhar Zaman,512191,run out (Markram),193,155,224,18,10,124.52,1
Babar Azam (c),348144,c Bavuma b Nortje,31,33,43,6,0,93.94,1
Mohammad Rizwan †,323389,c Klaasen b Nortje,0,2,4,0,0,0.0,1
Danish Aziz,793411,c †de Kock b Nortje,9,14,21,2,0,64.29,1
Shadab Khan,922943,lbw b Shamsi,13,23,43,1,0,56.52,1
Asif Ali,494230,c Markram b Phehlukwayo,19,27,33,2,0,70.37,1
Faheem Ashraf,681117,c †de Kock b Phehlukwayo,11,12,15,1,0,91.67,1
Shaheen Shah Afridi,1072470,c & b Rabada,5,15,33,1,0,33.33,1
Haris Rauf,1161606,not out ,1,5,27,0,0,20.0,1
Mohammad Hasnain,1158100,not out ,12,5,4,3,0,240.0,1
