Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kurtis Patterson,505110,c Bailey b Archer,15,10,3,0,150.0,0
Jos Buttler †,308967, b Rose,67,41,5,4,163.41,0
Shane Watson (c),8180,run out (Boyce/†Wade),41,35,4,1,117.14,0
Callum Ferguson,5236,not out ,24,21,1,0,114.29,0
Ben Rohrer,7547,lbw b Rose,2,5,0,0,40.0,0
Ryan Gibson,825211,run out (Archer),14,10,0,1,140.0,0
Alex Doolan,233648,c Green b Nair,34,32,2,0,106.25,1
D'Arcy Short,308798, b McClenaghan,15,9,2,1,166.67,1
Ben McDermott,603410,c †Buttler b Sandhu,4,7,0,0,57.14,1
George Bailey (c),4451,c Gibson b Fawad Ahmed,3,6,0,0,50.0,1
Matthew Wade †,230193,c & b Nair,2,6,0,0,33.33,1
Cameron Boyce,326625,c Green b Fawad Ahmed,0,2,0,0,0.0,1
Dan Christian,4864, b Green,10,13,0,0,76.92,1
Clive Rose,288285,c sub (AL Fekete) b Green,13,17,0,0,76.47,1
Jofra Archer,669855,not out ,25,16,1,1,156.25,1
Thomas Rogers,627627, b McClenaghan,0,2,0,0,0.0,1
Tymal Mills,459257, b Sandhu,1,7,0,0,14.29,1
