Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Ajinkya Rahane (c),277916,c Yadav b Woakes,36,20,6,1,180.0,0
D'Arcy Short,308798,c †de Kock b Chahal,11,17,1,0,64.71,0
Sanju Samson,425943,not out ,92,45,2,10,204.44,0
Ben Stokes,311158, b Chahal,27,21,2,1,128.57,0
Jos Buttler †,308967,c Kohli b Woakes,23,14,2,1,164.29,0
Rahul Tripathi,446763,not out ,14,5,1,1,280.0,0
Brendon McCullum,37737,c Stokes b Gowtham,4,4,1,0,100.0,1
Quinton de Kock †,379143,c Unadkat b Short,26,19,4,0,136.84,1
Virat Kohli (c),253802,c Short b Gopal,57,30,7,2,190.0,1
AB de Villiers,44936,c Unadkat b Gopal,20,18,1,1,111.11,1
Mandeep Singh,398506,not out ,47,25,6,1,188.0,1
Pawan Negi,530773,c †Buttler b Laughlin,3,4,0,0,75.0,1
Washington Sundar,719715, b Stokes,35,19,1,3,184.21,1
Chris Woakes,247235,not out ,0,1,0,0,0.0,1
