Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Peter Handscomb †,334337,c Webster b Mohammad Nabi,41,37,4,0,110.81,0
Ben Dunk,388678,lbw b Mohammad Nabi,0,1,0,0,0.0,0
Kevin Pietersen,19296,c Short b Wildermuth,74,46,4,5,160.87,0
Glenn Maxwell,325026,not out ,31,16,2,2,193.75,0
Seb Gotch,500267,c †Ludeman b Richardson,9,8,1,0,112.5,0
James Faulkner,270484,not out ,10,12,0,0,83.33,0
Tim Ludeman †,233482,c Maxwell b Coleman,13,14,0,1,92.86,1
Marcus Harris,434813,c Gulbis b Coleman,0,3,0,0,0.0,1
Matthew Short,605575,c Gotch b Hastings,16,15,1,1,106.67,1
Dwayne Bravo (c),51439,c Maxwell b Gulbis,26,18,2,1,144.44,1
Tom Cooper,219885,c Pietersen b Coleman,19,19,0,1,100.0,1
Mohammad Nabi,25913,c Maxwell b Faulkner,23,17,3,0,135.29,1
Beau Webster,381329, b Worrall,9,10,0,0,90.0,1
Jack Wildermuth,570854,c Maxwell b Hastings,23,11,1,2,209.09,1
Kane Richardson,272262,not out ,9,8,0,0,112.5,1
Jon Holland,230368, b Worrall,1,3,0,0,33.33,1
Brad Hogg,5681,not out ,1,2,0,0,50.0,1
