Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Alex Carey †,326434,c Dhawan b Mohammed Shami,18,27,33,2,0,66.67,0
Aaron Finch (c),5334, b Kumar,6,19,28,0,0,31.58,0
Usman Khawaja,215155,run out (Jadeja),21,23,40,3,0,91.3,0
Shaun Marsh,6683,c Jadeja b Kumar,131,123,182,11,3,106.5,0
Peter Handscomb,334337,st †Dhoni b Jadeja,20,22,36,2,0,90.91,0
Marcus Stoinis,325012,c †Dhoni b Mohammed Shami,29,36,40,3,0,80.56,0
Glenn Maxwell,325026,c Karthik b Kumar,48,37,55,5,1,129.73,0
Jhye Richardson,774223,c Dhawan b Mohammed Shami,2,6,8,0,0,33.33,0
Nathan Lyon,272279,not out ,12,5,11,1,1,240.0,0
Peter Siddle,7898,c Kohli b Kumar,0,1,1,0,0,0.0,0
Jason Behrendorff,272477,not out ,1,1,3,0,0,100.0,0
Rohit Sharma,34102,c Handscomb b Stoinis,43,52,71,2,2,82.69,1
Shikhar Dhawan,28235,c Khawaja b Behrendorff,32,28,31,5,0,114.29,1
Virat Kohli (c),253802,c Maxwell b Richardson,104,112,150,5,2,92.86,1
Ambati Rayudu,33141,c Stoinis b Maxwell,24,36,47,2,0,66.67,1
MS Dhoni †,28081,not out ,55,54,96,0,2,101.85,1
Dinesh Karthik,30045,not out ,25,14,33,2,0,178.57,1
