Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Max Bryant,1088608,c Harvey b Christian,44,24,8,0,183.33,0
Brendon McCullum,37737,c Mohammad Nabi b Gurney,69,43,4,5,160.47,0
Chris Lynn (c),326637,not out ,66,44,3,4,150.0,0
Ben Cutting,230371,c Cooper b Christian,1,2,0,0,50.0,0
Matt Renshaw,722303, b Gurney,3,5,0,0,60.0,0
Alex Ross,333624,not out ,5,2,1,0,250.0,0
Mackenzie Harvey,1076382,c Lalor b Doggett,13,13,0,1,100.0,1
Marcus Harris,434813,c Doggett b Lalor,2,7,0,0,28.57,1
Sam Harper †,772361,c Bryant b Lalor,6,9,1,0,66.67,1
Tom Cooper (c),219885,lbw b Swepson,10,11,1,0,90.91,1
Beau Webster,381329,lbw b Mujeeb Ur Rahman,9,14,1,0,64.29,1
Mohammad Nabi,25913,c McCullum b Swepson,9,8,0,1,112.5,1
Dan Christian,4864,c Bryant b Cutting,7,13,0,0,53.85,1
Jack Wildermuth,570854,lbw b Swepson,1,2,0,0,50.0,1
Cameron Boyce,326625,c †Peirson b Doggett,25,21,1,2,119.05,1
Joe Mennie,439288, b Doggett,5,8,0,0,62.5,1
Harry Gurney,244639,not out ,1,1,0,0,100.0,1
