Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438, b Chahal,5,16,0,0,31.25,0
Gautam Gambhir (c),28763,c Chahal b Yadav,3,10,0,0,30.0,0
Shreyas Iyer,642519,c Mohammed Siraj b Washington Sundar,52,31,4,3,167.74,0
Rishabh Pant †,931581,c de Villiers b Anderson,85,48,6,7,177.08,0
Glenn Maxwell,325026,c Mohammed Siraj b Chahal,4,6,0,0,66.67,0
Rahul Tewatia,423838,not out ,13,9,3,0,144.44,0
Chris Morris,439952,not out ,0,0,0,0,,0
Quinton de Kock †,379143,run out (Shankar/†Pant),18,16,1,1,112.5,1
Manan Vohra,532856,c Roy b Maxwell,2,5,0,0,40.0,1
Virat Kohli (c),253802,c Boult b Patel,30,26,2,1,115.38,1
AB de Villiers,44936,not out ,90,39,10,5,230.77,1
Corey Anderson,277662, b Boult,15,13,0,1,115.38,1
Mandeep Singh,398506,not out ,17,9,1,1,188.89,1
