Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Misbah-ul-Haq b Rumman Raees,4,8,0,0,50.0,0
Kamran Akmal †,41028,lbw b Shadab Khan,19,17,3,0,111.76,0
Mohammad Hafeez,41434,c Misbah-ul-Haq b Mohammad Irfan,10,8,2,0,125.0,0
Eoin Morgan,24598,c Mohammad Irfan b Shadab Khan,28,28,3,1,100.0,0
Sohaib Maqsood,43266,c & b Mohammad Sami,0,3,0,0,0.0,0
Shakib Al Hasan,56143,c Mohammad Sami b Amad Butt,5,7,0,0,71.43,0
Daren Sammy (c),53115,c Mohammad Sami b Rumman Raees,20,19,3,0,105.26,0
Shahid Afridi,42639,c Rumman Raees b Mohammad Sami,17,12,0,2,141.67,0
Wahab Riaz,43590, b Mohammad Sami,23,15,3,1,153.33,0
Hasan Ali,681305,not out ,1,1,0,0,100.0,0
Junaid Khan,259551,not out ,1,2,0,0,50.0,0
Dwayne Smith,53118,not out ,72,59,6,4,122.03,1
Rafatullah Mohmand,42439,c †Kamran Akmal b Junaid Khan,11,8,1,1,137.5,1
Brad Haddin †,5560,lbw b Hasan Ali,2,4,0,0,50.0,1
Sam Billings,297628, b Wahab Riaz,11,16,1,0,68.75,1
Misbah-ul-Haq (c),41378,c Wahab Riaz b Shakib Al Hasan,5,12,0,0,41.67,1
Shane Watson,8180,run out (sub [CJ Jordan]/†Kamran Akmal),30,22,1,2,136.36,1
Amad Butt,717373,not out ,1,1,0,0,100.0,1
