Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Liton Das,536936,c Rashid Khan b Shapoor Zadran,1,3,0,0,33.33,0
Tamim Iqbal,56194, b Rashid Khan,43,48,5,0,89.58,0
Sabbir Rahman,373538,c Samiullah Shinwari b Mohammad Nabi,13,9,3,0,144.44,0
Mushfiqur Rahim †,56029,st †Mohammad Shahzad b Mohammad Nabi,22,18,1,1,122.22,0
Mahmudullah,56025, b Karim Janat,14,8,1,1,175.0,0
Shakib Al Hasan (c),56143,c Najibullah Zadran b Rashid Khan,3,7,0,0,42.86,0
Soumya Sarkar,436677,c Asghar Stanikzai b Rashid Khan,3,9,0,0,33.33,0
Mosaddek Hossain,550133,lbw b Rashid Khan,0,1,0,0,0.0,0
Abu Hider,550137,not out ,21,14,1,2,150.0,0
Nazmul Islam,446810,not out ,6,3,1,0,200.0,0
Mohammad Shahzad †,419873,lbw b Abu Hider,24,18,4,1,133.33,1
Usman Ghani,711559,c Soumya Sarkar b Rubel Hossain,21,31,1,0,67.74,1
Samiullah Shinwari,318339, b Mosaddek Hossain,49,41,2,3,119.51,1
Asghar Afghan (c),320652,st †Mushfiqur Rahim b Mosaddek Hossain,4,8,0,0,50.0,1
Mohammad Nabi,25913,not out ,31,15,3,2,206.67,1
Shafiqullah,362603,not out ,0,0,0,0,,1
