Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jake Weatherald,781285,run out (Richardson/†Inglis),83,47,10,3,176.6,0
Phil Salt,669365,c Jordan b Richardson,2,3,0,0,66.67,0
Matthew Short,605575,c Livingstone b Fawad Ahmed,34,22,4,1,154.55,0
Alex Carey (c)†,326434,c Agar b Richardson,55,24,8,2,229.17,0
Jonathan Wells,233680,not out ,18,9,3,0,200.0,0
Cameron White,8291,not out ,2,3,0,0,66.67,0
Josh Inglis †,662235, b Rashid Khan,50,27,5,2,185.19,1
Liam Livingstone,403902,c Salt b Rashid Khan,69,26,5,7,265.38,1
Ashton Turner,500268,c †Carey b Rashid Khan,4,7,0,0,57.14,1
Mitchell Marsh (c),272450,c Wells b Conway,14,15,0,0,93.33,1
Cameron Bancroft,501011,c Salt b Agar,19,11,1,0,172.73,1
Ashton Agar,505120,c †Carey b Agar,2,3,0,0,66.67,1
Cameron Green,1076713,c Salt b Conway,9,10,0,0,90.0,1
Chris Jordan,288992,not out ,10,9,1,0,111.11,1
Jhye Richardson,774223,not out ,0,0,0,0,,1
