Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Kraigg Brathwaite,348024,lbw b Kuldeep Yadav,14,68,85,2,0,20.59,0
Kieran Powell,252932,c Jadeja b Ashwin,22,30,45,4,0,73.33,0
Shai Hope,581379,lbw b Yadav,36,68,74,5,0,52.94,0
Shimron Hetmyer,670025,lbw b Kuldeep Yadav,12,34,45,2,0,35.29,0
Sunil Ambris,348054,c Jadeja b Kuldeep Yadav,18,26,31,3,0,69.23,0
Roston Chase,391832, b Yadav,106,189,254,8,1,56.08,0
Shane Dowrich †,431905,lbw b Yadav,30,63,69,4,1,47.62,0
Jason Holder (c),391485,c †Pant b Yadav,52,92,117,6,0,56.52,0
Devendra Bishoo,341593, b Yadav,2,20,23,0,0,10.0,0
Jomel Warrican,432214,not out ,8,19,23,0,1,42.11,0
Shannon Gabriel,446101,c †Pant b Yadav,0,1,1,0,0,0.0,0
KL Rahul,422108, b Holder,4,25,52,0,0,16.0,1
Prithvi Shaw,1070168,c Hetmyer b Warrican,70,53,95,11,1,132.08,1
Cheteshwar Pujara,32540,c sub (JN Hamilton) b Gabriel,10,41,51,2,0,24.39,1
Virat Kohli (c),253802,lbw b Holder,45,78,86,5,0,57.69,1
Ajinkya Rahane,277916,c Hope b Holder,80,183,259,7,0,43.72,1
Rishabh Pant †,931581,c Hetmyer b Gabriel,92,134,203,11,2,68.66,1
Ravindra Jadeja,234675,lbw b Holder,0,2,2,0,0,0.0,1
Ravichandran Ashwin,26421, b Gabriel,35,83,119,4,0,42.17,1
Kuldeep Yadav,559235, b Holder,6,21,41,1,0,28.57,1
Umesh Yadav,376116,c sub (JN Hamilton) b Warrican,2,13,20,0,0,15.38,1
Shardul Thakur,475281,not out ,4,12,37,0,0,33.33,1
Kraigg Brathwaite,348024,c †Pant b Yadav,0,2,2,0,0,0.0,2
Kieran Powell,252932,c Rahane b Ashwin,0,9,17,0,0,0.0,2
Shai Hope,581379,c Rahane b Jadeja,28,42,59,4,0,66.67,2
Shimron Hetmyer,670025,c Pujara b Kuldeep Yadav,17,29,38,3,0,58.62,2
Sunil Ambris,348054,lbw b Jadeja,38,95,112,4,0,40.0,2
Roston Chase,391832, b Yadav,6,22,46,0,0,27.27,2
Shane Dowrich †,431905, b Yadav,0,1,5,0,0,0.0,2
Jason Holder (c),391485,c †Pant b Jadeja,19,30,45,2,1,63.33,2
Devendra Bishoo,341593,not out ,10,28,35,2,0,35.71,2
Jomel Warrican,432214, b Ashwin,7,16,22,1,0,43.75,2
Shannon Gabriel,446101, b Yadav,1,3,4,0,0,33.33,2
Prithvi Shaw,1070168,not out ,33,45,65,4,0,73.33,3
KL Rahul,422108,not out ,33,53,65,1,1,62.26,3
