Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dean Elgar,230852,c Mustafizur Rahman b Subashis Roy,113,152,227,17,0,74.34,0
Aiden Markram,600498, b Rubel Hossain,143,186,253,22,0,76.88,0
Hashim Amla,43906, b Subashis Roy,132,163,254,17,0,80.98,0
Temba Bavuma,372116,c †Liton Das b Subashis Roy,7,12,14,1,0,58.33,0
Faf du Plessis (c),44828,not out ,135,181,241,15,0,74.59,0
Quinton de Kock †,379143,not out ,28,27,27,2,2,103.7,0
Imrul Kayes,280734,c †de Kock b Rabada,26,46,82,4,0,56.52,1
Soumya Sarkar,436677, b Rabada,9,24,28,2,0,37.5,1
Mominul Haque,373696,c †de Kock b Olivier,4,7,13,1,0,57.14,1
Mushfiqur Rahim (c),56029,c Bavuma b Olivier,7,8,12,1,0,87.5,1
Mahmudullah,56025,c †de Kock b Parnell,4,6,14,1,0,66.67,1
Liton Das †,536936,c du Plessis b Rabada,70,77,118,13,0,90.91,1
Sabbir Rahman,373538,c Parnell b Rabada,0,6,9,0,0,0.0,1
Taijul Islam,401057, b Olivier,12,38,57,0,0,31.58,1
Rubel Hossain,300619, b Rabada,10,33,54,2,0,30.3,1
Mustafizur Rahman,330902,c Markram b Maharaj,0,3,4,0,0,0.0,1
Subashis Roy,301847,not out ,2,9,15,0,0,22.22,1
Imrul Kayes,280734,c †de Kock b Olivier,32,53,87,5,1,60.38,2
Soumya Sarkar,436677,c du Plessis b Rabada,3,8,20,0,0,37.5,2
Mominul Haque,373696,c Maharaj b Rabada,11,13,23,1,0,84.62,2
Mushfiqur Rahim (c),56029,lbw b Parnell,26,45,78,3,0,57.78,2
Mahmudullah,56025,c Elgar b Rabada,43,59,88,7,1,72.88,2
Liton Das †,536936, b Phehlukwayo,18,25,44,4,0,72.0,2
Sabbir Rahman,373538,c du Plessis b Phehlukwayo,4,12,20,1,0,33.33,2
Taijul Islam,401057, b Rabada,2,9,17,0,0,22.22,2
Rubel Hossain,300619, b Rabada,7,8,12,1,0,87.5,2
Subashis Roy,301847,not out ,12,10,25,3,0,120.0,2
Mustafizur Rahman,330902, b Phehlukwayo,7,15,19,0,1,46.67,2
