Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276,c Latham b de Grandhomme,9,27,2,0,33.33,0
Mohammad Hafeez,41434,c Latham b de Grandhomme,9,24,1,0,37.5,0
Azhar Ali,39037,run out (sub [TG Southee]/†Watling),81,187,7,1,43.32,0
Haris Sohail,318788,c †Watling b Boult,147,421,13,0,34.92,0
Asad Shafiq,316397,c Wagner b Patel,12,36,2,0,33.33,0
Babar Azam,348144,not out ,127,263,12,2,48.29,0
Sarfaraz Ahmed (c)†,227760,not out ,30,45,3,0,66.67,0
Jeet Raval,277914, b Yasir Shah,31,75,4,0,41.33,1
Tom Latham,388802,c Imam-ul-Haq b Yasir Shah,22,72,3,0,30.56,1
Kane Williamson (c),277906,not out ,28,37,3,0,75.68,1
Ross Taylor,38699, b Yasir Shah,0,2,0,0,0.0,1
Henry Nicholls,539511, b Yasir Shah,0,2,0,0,0.0,1
BJ Watling †,38924,run out (Hasan Ali/Yasir Shah),1,7,0,0,14.29,1
Colin de Grandhomme,55395,lbw b Hasan Ali,0,4,0,0,0.0,1
Ish Sodhi,559066,c †Sarfraz Ahmed b Yasir Shah,0,6,0,0,0.0,1
Neil Wagner,233713,lbw b Yasir Shah,0,2,0,0,0.0,1
Ajaz Patel,595783,lbw b Yasir Shah,4,5,0,0,80.0,1
Trent Boult,277912,st †Sarfraz Ahmed b Yasir Shah,0,2,0,0,0.0,1
Jeet Raval,277914,st †Sarfraz Ahmed b Yasir Shah,2,23,0,0,8.7,2
Tom Latham,388802,c †Sarfraz Ahmed b Hasan Ali,50,158,4,0,31.65,2
Kane Williamson (c),277906,c †Sarfraz Ahmed b Yasir Shah,30,41,3,0,73.17,2
Ross Taylor,38699,c Yasir Shah b Bilal Asif,82,128,7,1,64.06,2
Henry Nicholls,539511, b Hasan Ali,77,187,7,1,41.18,2
BJ Watling †,38924,lbw b Yasir Shah,27,65,2,0,41.54,2
Colin de Grandhomme,55395, b Hasan Ali,14,13,2,0,107.69,2
Ish Sodhi,559066, b Yasir Shah,4,17,0,0,23.53,2
Neil Wagner,233713,c Hasan Ali b Yasir Shah,10,34,0,0,29.41,2
Ajaz Patel,595783,not out ,5,9,1,0,55.56,2
Trent Boult,277912,c †Sarfraz Ahmed b Yasir Shah,0,2,0,0,0.0,2
