Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276,c & b Imran Tahir,44,58,71,6,0,75.86,0
Fakhar Zaman,512191,c Amla b Imran Tahir,44,50,94,6,1,88.0,0
Babar Azam,348144,c Ngidi b Phehlukwayo,69,80,113,7,0,86.25,0
Mohammad Hafeez,41434,lbw b Markram,20,33,38,0,1,60.61,0
Haris Sohail,318788,c †de Kock b Ngidi,89,59,95,9,3,150.85,0
Imad Wasim,227758,c sub (JP Duminy) b Ngidi,23,15,33,3,0,153.33,0
Wahab Riaz,43590, b Ngidi,4,4,7,0,0,100.0,0
Sarfaraz Ahmed (c)†,227760,not out ,2,2,6,0,0,100.0,0
Shadab Khan,922943,not out ,1,1,2,0,0,100.0,0
Hashim Amla,43906,lbw b Mohammad Amir,2,3,7,0,0,66.67,1
Quinton de Kock †,379143,c Imam-ul-Haq b Shadab Khan,47,60,83,3,2,78.33,1
Faf du Plessis (c),44828,c †Sarfaraz Ahmed b Mohammad Amir,63,79,112,5,0,79.75,1
Aiden Markram,600498, b Shadab Khan,7,16,13,0,0,43.75,1
Rassie van der Dussen,337790,c Mohammad Hafeez b Shadab Khan,36,47,71,1,1,76.6,1
David Miller,321777, b Shaheen Shah Afridi,31,37,54,3,0,83.78,1
Andile Phehlukwayo,540316,not out ,46,32,50,6,0,143.75,1
Chris Morris,439952, b Wahab Riaz,16,10,16,1,1,160.0,1
Kagiso Rabada,550215, b Wahab Riaz,3,7,13,0,0,42.86,1
Lungi Ngidi,542023, b Wahab Riaz,1,6,9,0,0,16.67,1
Imran Tahir,40618,not out ,1,3,8,0,0,33.33,1
