Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Alex Carey †,326434,c Watson b Sams,59,40,9,1,147.5,0
Jake Weatherald,781285,c & b Cook,11,5,2,0,220.0,0
Colin Ingram (c),45705,c Sams b Fawad Ahmed,75,43,3,6,174.42,0
Matthew Short,605575,c Root b Sams,15,22,0,0,68.18,0
Jake Lehmann,437448,not out ,8,9,1,0,88.89,0
Jonathan Wells,233680,not out ,2,1,0,0,200.0,0
Shane Watson (c),8180,c Lehmann b Neser,28,25,2,1,112.0,1
Jos Buttler †,308967,c Short b Siddle,23,17,3,1,135.29,1
Callum Ferguson,5236,c Weatherald b Siddle,47,39,4,1,120.51,1
Joe Root,303669,c Weatherald b Siddle,18,11,2,0,163.64,1
Jason Sangha,959827,c Short b Rashid Khan,2,4,0,0,50.0,1
Daniel Sams,826901,c Wells b Rashid Khan,15,8,1,1,187.5,1
Arjun Nair,901157,not out ,5,7,0,0,71.43,1
Chris Green,787073,not out ,12,9,0,0,133.33,1
