Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Murali Vijay,237095,st †Dickwella b Sandakan,155,267,350,13,0,58.05,0
Shikhar Dhawan,28235,c Lakmal b Perera,23,35,47,4,0,65.71,0
Cheteshwar Pujara,32540,c Samarawickrama b Gamage,23,39,47,4,0,58.97,0
Virat Kohli (c),253802,lbw b Sandakan,243,287,447,25,0,84.67,0
Ajinkya Rahane,277916,st †Dickwella b Sandakan,1,5,6,0,0,20.0,0
Rohit Sharma,34102,c †Dickwella b Sandakan,65,102,129,7,2,63.73,0
Ravichandran Ashwin,26421,c Perera b Gamage,4,16,38,0,0,25.0,0
Wriddhiman Saha †,279810,not out ,9,19,28,1,0,47.37,0
Ravindra Jadeja,234675,not out ,5,4,20,1,0,125.0,0
Dimuth Karunaratne,227772,c †Saha b Mohammed Shami,0,1,1,0,0,0.0,1
Dilruwan Perera,49920,lbw b Jadeja,42,54,89,9,0,77.78,1
Dhananjaya de Silva,465793,lbw b I Sharma,1,14,26,0,0,7.14,1
Angelo Mathews,49764,c †Saha b Ashwin,111,268,380,14,2,41.42,1
Dinesh Chandimal (c),300628,c Dhawan b I Sharma,164,361,472,21,1,45.43,1
Sadeera Samarawickrama,629076,c †Saha b I Sharma,33,61,61,7,0,54.1,1
Roshen Silva,237310,c Dhawan b Ashwin,0,3,5,0,0,0.0,1
Niroshan Dickwella †,429754, b Ashwin,0,4,11,0,0,0.0,1
Suranga Lakmal,49619,c †Saha b Mohammed Shami,5,13,15,1,0,38.46,1
Lahiru Gamage,268845,lbw b Jadeja,1,16,16,0,0,6.25,1
Lakshan Sandakan,429738,not out ,0,20,39,0,0,0.0,1
Murali Vijay,237095,c †Dickwella b Lakmal,9,12,11,2,0,75.0,2
Shikhar Dhawan,28235,st †Dickwella b Sandakan,67,91,176,5,1,73.63,2
Ajinkya Rahane,277916,c Sandakan b Perera,10,37,57,2,0,27.03,2
Cheteshwar Pujara,32540,c Mathews b de Silva,49,66,84,5,0,74.24,2
Virat Kohli (c),253802,c Lakmal b Gamage,50,58,89,3,0,86.21,2
Rohit Sharma,34102,not out ,50,49,77,5,0,102.04,2
Ravindra Jadeja,234675,not out ,4,4,9,0,0,100.0,2
Dimuth Karunaratne,227772,c †Saha b Jadeja,13,46,61,1,0,28.26,3
Sadeera Samarawickrama,629076,c Rahane b Mohammed Shami,5,15,30,0,0,33.33,3
Dhananjaya de Silva,465793,retired hurt ,119,219,257,15,1,54.34,3
Suranga Lakmal,49619, b Jadeja,0,3,2,0,0,0.0,3
Angelo Mathews,49764,c Rahane b Jadeja,1,20,26,0,0,5.0,3
Dinesh Chandimal (c),300628, b Ashwin,36,90,121,2,0,40.0,3
Roshen Silva,237310,not out ,74,154,184,11,0,48.05,3
Niroshan Dickwella †,429754,not out ,44,72,109,6,0,61.11,3
