Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Sanju Samson,425943,lbw b Yadav,60,38,66,4,3,157.89,0
Karun Nair,398439,lbw b Narine,15,17,22,3,0,88.24,0
Shreyas Iyer,642519,lbw b Coulter-Nile,47,34,52,4,1,138.24,0
Rishabh Pant †,931581,lbw b Coulter-Nile,6,4,4,1,0,150.0,0
Chris Morris,439952,c Woakes b Coulter-Nile,11,10,23,1,0,110.0,0
Corey Anderson,277662,run out (Jackson/Gambhir),2,5,8,0,0,40.0,0
Ankit Bawne,327123,not out ,12,12,14,1,0,100.0,0
Pat Cummins,489889,not out ,0,0,1,0,0,,0
Sunil Narine,230558, b Rabada,4,4,6,1,0,100.0,1
Gautam Gambhir (c),28763,not out ,71,52,87,11,0,136.54,1
Robin Uthappa †,35582,run out (Nair),59,33,57,5,4,178.79,1
Manish Pandey,290630, b Rabada,5,4,11,1,0,125.0,1
Sheldon Jackson,237696,not out ,12,5,10,2,0,240.0,1
