Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hamilton Masakadza,55608,c & b Gunaratne,41,56,71,8,0,73.21,0
Solomon Mire,290462,c †Dickwella b Pradeep,0,5,14,0,0,0.0,0
Craig Ervine,55412,c †Dickwella b Sandakan,22,41,61,2,0,53.66,0
Sean Williams,55870,c Pradeep b Gunathilaka,13,19,38,1,0,68.42,0
Sikandar Raza,299572,c Pradeep b Sandakan,8,17,16,2,0,47.06,0
Ryan Burl,495964, b Sandakan,9,14,19,0,0,64.29,0
Malcolm Waller,55872, b de Silva,38,29,37,6,0,131.03,0
Peter Moor †,333000, b Sandakan,11,13,17,1,0,84.62,0
Graeme Cremer (c),55346,not out ,1,8,10,0,0,12.5,0
Donald Tiripano,392945,lbw b de Silva,0,1,1,0,0,0.0,0
Tendai Chatara,425639, b de Silva,0,1,1,0,0,0.0,0
Niroshan Dickwella †,429754,c & b Cremer,35,54,73,4,0,64.81,1
Danushka Gunathilaka,345821, b Chatara,8,7,7,1,0,114.29,1
Kusal Mendis,629074,c †Moor b Chatara,0,1,1,0,0,0.0,1
Upul Tharanga,50747,not out ,75,86,113,8,0,87.21,1
Angelo Mathews (c),49764,not out ,28,35,50,4,0,80.0,1
