Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Usman Khawaja,215155, b Usman Shinwari,0,6,0,0,0.0,0
Aaron Finch (c),5334,c Haris Sohail b Yasir Shah,90,136,5,1,66.18,0
Shaun Marsh,6683,c Shan Masood b Junaid Khan,14,19,3,0,73.68,0
Peter Handscomb,334337, b Haris Sohail,47,43,6,0,109.3,0
Marcus Stoinis,325012, b Imad Wasim,10,16,1,0,62.5,0
Glenn Maxwell,325026,run out (†Mohammad Rizwan),71,55,8,1,129.09,0
Alex Carey †,326434,not out ,25,21,0,1,119.05,0
Pat Cummins,489889,not out ,2,4,0,0,50.0,0
Imam-ul-Haq,568276,lbw b Maxwell,46,72,2,2,63.89,1
Shan Masood,233901,c Handscomb b Cummins,2,9,0,0,22.22,1
Haris Sohail,318788,c Marsh b Cummins,1,6,0,0,16.67,1
Mohammad Rizwan †,323389,c †Carey b Cummins,0,3,0,0,0.0,1
Shoaib Malik (c),42657,c Handscomb b Lyon,31,50,1,0,62.0,1
Umar Akmal,317273,c Cummins b Behrendorff,36,46,3,0,78.26,1
Imad Wasim,227758,st †Carey b Zampa,43,53,4,0,81.13,1
Yasir Shah,43685,not out ,10,17,0,0,58.82,1
Usman Shinwari,697279,c Behrendorff b Zampa,0,3,0,0,0.0,1
Junaid Khan,259551,c †Carey b Zampa,5,8,0,0,62.5,1
Mohammad Hasnain,1158100,lbw b Zampa,0,1,0,0,0.0,1
