Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shane Watson,8180,c Sohail Khan b Umer Khan,25,24,2,2,104.17,0
Ahsan Ali,348146,c †Dunk b Aamer Yamin,7,6,1,0,116.67,0
Rilee Rossouw,318845, b Aamer Yamin,44,32,4,1,137.5,0
Umar Akmal,317273,c Livingstone b Aamer Yamin,55,37,0,5,148.65,0
Dwayne Smith,53118,c Livingstone b Mohammad Amir,9,15,0,0,60.0,0
Anwar Ali,232491,not out ,27,6,0,4,450.0,0
Mohammad Nawaz,348148,not out ,0,0,0,0,,0
Babar Azam,348144,c Mohammad Nawaz b Sohail Tanvir,0,1,0,0,0.0,1
Colin Munro,232359,c Watson b Mohammad Nawaz,3,5,0,0,60.0,1
Awais Zia,278491,c †Sarfaraz Ahmed b Fawad Ahmed,19,21,2,0,90.48,1
Colin Ingram,45705,not out ,127,59,12,8,215.25,1
Liam Livingstone,403902,c & b Sohail Tanvir,18,17,0,1,105.88,1
Ben Dunk †,388678,not out ,15,9,1,1,166.67,1
