Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c du Plessis b Phehlukwayo,54,53,80,8,0,101.89,0
Jonny Bairstow,297433,c †de Kock b Imran Tahir,0,1,2,0,0,0.0,0
Joe Root,303669,c Duminy b Rabada,51,59,83,5,0,86.44,0
Eoin Morgan (c),24598,c Markram b Imran Tahir,57,60,73,4,3,95.0,0
Ben Stokes,311158,c Amla b Ngidi,89,79,132,9,0,112.66,0
Jos Buttler †,308967, b Ngidi,18,16,21,0,0,112.5,0
Moeen Ali,8917,c du Plessis b Ngidi,3,9,13,0,0,33.33,0
Chris Woakes,247235,c du Plessis b Rabada,13,14,24,1,0,92.86,0
Liam Plunkett,19264,not out ,9,6,11,1,0,150.0,0
Jofra Archer,669855,not out ,7,3,3,1,0,233.33,0
Quinton de Kock †,379143,c Root b Plunkett,68,74,94,6,2,91.89,1
Hashim Amla,43906,c †Buttler b Plunkett,13,23,46,1,0,56.52,1
Aiden Markram,600498,c Root b Archer,11,12,17,2,0,91.67,1
Faf du Plessis (c),44828,c Ali b Archer,5,7,11,1,0,71.43,1
Rassie van der Dussen,337790,c Ali b Archer,50,61,85,4,1,81.97,1
Jean-Paul Duminy,44932,c Stokes b Ali,8,11,12,1,0,72.73,1
Dwaine Pretorius,327830,run out (Stokes/Morgan),1,1,6,0,0,100.0,1
Andile Phehlukwayo,540316,c Stokes b Rashid,24,25,34,4,0,96.0,1
Kagiso Rabada,550215,c Plunkett b Stokes,11,19,23,2,0,57.89,1
Lungi Ngidi,542023,not out ,6,5,10,0,1,120.0,1
Imran Tahir,40618,c Root b Stokes,0,1,2,0,0,0.0,1
