Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kraigg Brathwaite,348024,c Gunathilaka b Lakmal,2,14,0,0,14.29,0
Devon Smith,52962,c de Silva b Lakmal,2,5,0,0,40.0,0
Kieran Powell,252932,c Mendis b Kumara,4,10,1,0,40.0,0
Shai Hope,581379,c Mendis b Rajitha,11,49,2,0,22.45,0
Roston Chase,391832, b Rajitha,14,30,2,0,46.67,0
Shane Dowrich †,431905,lbw b Kumara,71,132,9,0,53.79,0
Jason Holder (c),391485,c MDK Perera b Rajitha,74,123,13,0,60.16,0
Devendra Bishoo,341593,c Mendis b Kumara,0,13,0,0,0.0,0
Kemar Roach,230553,not out ,11,17,1,0,64.71,0
Miguel Cummins,556749,c Mendis b MDK Perera,2,18,0,0,11.11,0
Shannon Gabriel,446101,c †Dickwella b Kumara,2,6,0,0,33.33,0
Kusal Perera,300631,c †Dowrich b Roach,0,9,0,0,0.0,1
Mahela Udawatte,50802,lbw b Roach,4,18,0,0,22.22,1
Danushka Gunathilaka,345821,lbw b Holder,29,73,3,1,39.73,1
Kusal Mendis,629074, b Gabriel,22,59,4,0,37.29,1
Dhananjaya de Silva,465793,lbw b Gabriel,8,10,1,0,80.0,1
Roshen Silva,237310,c †Dowrich b Gabriel,11,53,1,0,20.75,1
Niroshan Dickwella †,429754,c Smith b Holder,42,72,6,0,58.33,1
Dilruwan Perera,49920,not out ,11,48,1,0,22.92,1
Suranga Lakmal (c),49619,c sub (KMA Paul) b Holder,0,4,0,0,0.0,1
Kasun Rajitha,499594, b Holder,0,11,0,0,0.0,1
Lahiru Kumara,784375,run out (Holder),0,0,0,0,,1
Kraigg Brathwaite,348024,c Udawatte b Lakmal,2,9,0,0,22.22,2
Devon Smith,52962, b Lakmal,0,4,0,0,0.0,2
Kieran Powell,252932,c †Dickwella b Kumara,7,14,1,0,50.0,2
Shai Hope,581379, b Kumara,0,2,0,0,0.0,2
Roston Chase,391832,c MDKJ Perera b Lakmal,5,13,0,0,38.46,2
Shane Dowrich †,431905,c Lakmal b Rajitha,16,31,2,0,51.61,2
Jason Holder (c),391485,c Mendis b Rajitha,15,30,3,0,50.0,2
Devendra Bishoo,341593, b Rajitha,0,2,0,0,0.0,2
Kemar Roach,230553,not out ,23,37,3,0,62.16,2
Miguel Cummins,556749,c de Silva b MDK Perera,14,37,1,0,37.84,2
Shannon Gabriel,446101,run out (Rajitha/†Dickwella),6,9,0,1,66.67,2
Danushka Gunathilaka,345821,c Bishoo b Holder,21,30,4,0,70.0,3
Mahela Udawatte,50802,lbw b Roach,0,6,0,0,0.0,3
Dhananjaya de Silva,465793, b Holder,17,29,4,0,58.62,3
Kusal Mendis,629074,lbw b Holder,25,44,4,0,56.82,3
Roshen Silva,237310,c Smith b Holder,1,7,0,0,14.29,3
Niroshan Dickwella †,429754, b Holder,6,15,1,0,40.0,3
Dilruwan Perera,49920,not out ,23,68,3,0,33.82,3
Kusal Perera,300631,not out ,28,43,2,0,65.12,3
