Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Asad Shafiq,316397,c Sabbir Rahman b Sameen Gul,9,10,1,0,90.0,0
Shane Watson,8180, b Khalid Usman,47,32,1,5,146.88,0
Umar Amin,288211,c Wahab Riaz b Sammy,11,16,1,0,68.75,0
Kevin Pietersen,19296,c Mohammad Asghar b Sammy,5,6,0,0,83.33,0
Rilee Rossouw,318845,c Sabbir Rahman b Umaid Asif,37,25,2,2,148.0,0
Sarfaraz Ahmed (c)†,227760, b Wahab Riaz,17,15,1,0,113.33,0
Mohammad Nawaz,348148,c Sabbir Rahman b Umaid Asif,3,5,0,0,60.0,0
Anwar Ali,232491,hit wicket b Wahab Riaz,3,4,0,0,75.0,0
John Hastings,228622,not out ,5,7,1,0,71.43,0
Hassan Khan,959789,not out ,1,1,0,0,100.0,0
Tamim Iqbal,56194,run out (Anwar Ali/†Sarfraz Ahmed),36,38,3,1,94.74,1
Kamran Akmal †,41028,c sub (CJ Green) b Watson,10,8,2,0,125.0,1
Dwayne Smith,53118, b Mohammad Nawaz,23,14,4,1,164.29,1
Mohammad Hafeez,41434,c Hassan Khan b Hastings,29,34,2,1,85.29,1
Sabbir Rahman,373538,c Umar Amin b Rahat Ali,11,11,1,0,100.0,1
Khalid Usman,316318,not out ,7,9,0,0,77.78,1
Daren Sammy (c),53115,not out ,16,4,1,2,400.0,1
