Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shikhar Dhawan,28235, b McClenaghan,5,6,1,0,83.33,0
Kane Williamson (c),277906,c †Ishan Kishan b HH Pandya,29,21,5,0,138.1,0
Wriddhiman Saha †,279810,c †Ishan Kishan b McClenaghan,0,2,0,0,0.0,0
Manish Pandey,290630,c Sharma b HH Pandya,16,11,3,0,145.45,0
Shakib Al Hasan,56143,run out (Yadav),2,4,0,0,50.0,0
Yusuf Pathan,32498,c HH Pandya b Mustafizur Rahman,29,33,2,1,87.88,0
Mohammad Nabi,25913, b Markande,14,10,2,0,140.0,0
Rashid Khan,793463,c †Ishan Kishan b Bumrah,6,9,0,0,66.67,0
Basil Thampi,732291, b Markande,3,6,0,0,50.0,0
Siddarth Kaul,326017,run out (HH Pandya/†Ishan Kishan),2,9,0,0,22.22,0
Sandeep Sharma,438362,not out ,0,1,0,0,0.0,0
Suryakumar Yadav,446507,c Rashid Khan b Basil Thampi,34,38,4,0,89.47,1
Evin Lewis,431901,c Pandey b Sandeep Sharma,5,9,1,0,55.56,1
Ishan Kishan †,720471,c sub (DJ Hooda) b Mohammad Nabi,0,3,0,0,0.0,1
Rohit Sharma (c),34102,c Dhawan b Shakib Al Hasan,2,6,0,0,33.33,1
Krunal Pandya,471342,lbw b Rashid Khan,24,20,4,0,120.0,1
Kieron Pollard,230559,c Dhawan b Rashid Khan,9,6,0,1,150.0,1
Hardik Pandya,625371,c Basil Thampi b Kaul,3,19,0,0,15.79,1
Mitchell McClenaghan,319439,lbw b Kaul,0,2,0,0,0.0,1
Mayank Markande,1081442,lbw b Kaul,1,2,0,0,50.0,1
Jasprit Bumrah,625383,not out ,6,5,1,0,120.0,1
Mustafizur Rahman,330902,c sub (DJ Hooda) b Basil Thampi,1,3,0,0,33.33,1
