Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873,c Karthik b Jadhav,124,116,11,7,106.9,0
Javed Ahmadi,308235,st †Dhoni b Jadeja,5,30,0,0,16.67,0
Rahmat Shah,533956, b Jadeja,3,4,0,0,75.0,0
Hashmatullah Shahidi,440970,st †Dhoni b Kuldeep Yadav,0,3,0,0,0.0,0
Asghar Afghan (c),320652, b Kuldeep Yadav,0,1,0,0,0.0,0
Gulbadin Naib,352048,c Jadhav b Chahar,15,46,1,0,32.61,0
Mohammad Nabi,25913,c Kuldeep Yadav b Ahmed,64,56,3,4,114.29,0
Najibullah Zadran,524049,lbw b Jadeja,20,20,2,0,100.0,0
Rashid Khan,793463,not out ,12,19,0,0,63.16,0
Aftab Alam,440963,not out ,2,6,0,0,33.33,0
KL Rahul,422108,lbw b Rashid Khan,60,66,5,1,90.91,1
Ambati Rayudu,33141,c Najibullah Zadran b Mohammad Nabi,57,49,4,4,116.33,1
Dinesh Karthik,30045,lbw b Mohammad Nabi,44,66,4,0,66.67,1
MS Dhoni (c)†,28081,lbw b Javed Ahmadi,8,17,0,0,47.06,1
Manish Pandey,290630,c †Mohammad Shahzad b Aftab Alam,8,15,0,0,53.33,1
Kedar Jadhav,290716,run out (Mujeeb Ur Rahman),19,26,2,0,73.08,1
Ravindra Jadeja,234675,c Najibullah Zadran b Rashid Khan,25,34,1,0,73.53,1
Deepak Chahar,447261, b Aftab Alam,12,14,1,0,85.71,1
Kuldeep Yadav,559235,run out (Gulbadin Naib/Aftab Alam),9,11,0,0,81.82,1
Siddarth Kaul,326017,run out (Hashmatullah Shahidi),0,1,0,0,0.0,1
Khaleel Ahmed,942645,not out ,1,1,0,0,100.0,1
