Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Chris Gayle,51880, b Stokes,135,129,216,3,12,104.65,0
John Campbell,348026,c Ali b Woakes,30,28,38,4,1,107.14,0
Shai Hope †,581379,c Rashid b Stokes,64,65,91,7,1,98.46,0
Shimron Hetmyer,670025,c Roy b Woakes,20,15,34,2,1,133.33,0
Nicholas Pooran,604302,c Roy b Rashid,0,4,7,0,0,0.0,0
Darren Bravo,277472,c Woakes b Rashid,40,30,34,2,4,133.33,0
Jason Holder (c),391485,st †Buttler b Rashid,16,12,20,2,0,133.33,0
Carlos Brathwaite,457249,c †Buttler b Stokes,3,3,13,0,0,100.0,0
Ashley Nurse,315594,not out ,25,8,30,1,3,312.5,0
Devendra Bishoo,341593,not out ,9,7,25,0,1,128.57,0
Jason Roy,298438,c Bravo b Bishoo,123,85,118,15,3,144.71,1
Jonny Bairstow,297433,c †Hope b Holder,34,33,48,6,0,103.03,1
Joe Root,303669,c Pooran b Holder,102,97,167,9,0,105.15,1
Eoin Morgan (c),24598,c Holder b Thomas,65,51,69,4,3,127.45,1
Ben Stokes,311158,not out ,20,25,31,2,0,80.0,1
Jos Buttler †,308967,not out ,4,1,1,1,0,400.0,1
