Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dimuth Karunaratne (c),227772,c †de Kock b Nortje,2,32,46,0,0,6.25,0
Kusal Perera,300631,c Markram b Mulder,60,67,101,11,0,89.55,0
Lahiru Thirimanne,301236,c du Plessis b Mulder,17,30,69,3,0,56.67,0
Kusal Mendis,629074,c van der Dussen b Mulder,0,4,4,0,0,0.0,0
Minod Bhanuka,629075,c van der Dussen b Nortje,5,10,18,1,0,50.0,0
Niroshan Dickwella †,429754,c †de Kock b Nortje,7,10,16,1,0,70.0,0
Dasun Shanaka,437316,c †de Kock b Nortje,4,17,27,0,0,23.53,0
PWH de Silva,784379,c †de Kock b Sipamla,29,27,58,5,0,107.41,0
Dushmantha Chameera,552152,c †de Kock b Nortje,22,29,45,4,0,75.86,0
Vishwa Fernando,465783,not out ,2,11,17,0,0,18.18,0
Asitha Fernando,786925, b Nortje,4,6,11,1,0,66.67,0
Dean Elgar,230852,c Thirimanne b Chameera,127,163,241,22,0,77.91,1
Aiden Markram,600498,c Mendis b AM Fernando,5,21,36,0,0,23.81,1
Rassie van der Dussen,337790,c †Dickwella b Shanaka,67,127,213,12,0,52.76,1
Faf du Plessis,44828,c †Dickwella b Shanaka,8,15,29,1,0,53.33,1
Quinton de Kock (c)†,379143,c Mendis b MVT Fernando,10,20,27,1,0,50.0,1
Temba Bavuma,372116,lbw b MVT Fernando,19,30,52,3,0,63.33,1
Wiaan Mulder,698189,lbw b MVT Fernando,7,17,22,1,0,41.18,1
Keshav Maharaj,267724,c †Dickwella b AM Fernando,2,8,9,0,0,25.0,1
Anrich Nortje,481979,c Mendis b MVT Fernando,13,16,23,2,0,81.25,1
Lutho Sipamla,698143,c Shanaka b MVT Fernando,5,19,42,1,0,26.32,1
Lungi Ngidi,542023,not out ,14,18,35,3,0,77.78,1
Dimuth Karunaratne (c),227772,c Mulder b Nortje,103,128,210,19,0,80.47,2
Kusal Perera,300631, b Ngidi,1,7,13,0,0,14.29,2
Lahiru Thirimanne,301236,c †de Kock b Ngidi,31,57,97,7,0,54.39,2
Kusal Mendis,629074,c †de Kock b Ngidi,0,1,9,0,0,0.0,2
Minod Bhanuka,629075,c Maharaj b Nortje,1,7,17,0,0,14.29,2
Niroshan Dickwella †,429754,c Bavuma b Ngidi,36,68,82,6,0,52.94,2
Dasun Shanaka,437316,c Sipamla b Mulder,8,24,34,1,0,33.33,2
PWH de Silva,784379, b Sipamla,16,32,52,2,0,50.0,2
Dushmantha Chameera,552152,c †de Kock b Sipamla,0,10,33,0,0,0.0,2
Vishwa Fernando,465783,not out ,1,7,13,0,0,14.29,2
Asitha Fernando,786925, b Sipamla,0,2,3,0,0,0.0,2
Aiden Markram,600498,not out ,36,53,47,4,0,67.92,3
Dean Elgar,230852,not out ,31,27,47,5,0,114.81,3
