Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Mutombodzi b Mumba,158,136,20,3,116.18,0
Liton Das,536936,run out (Mumba),9,14,2,0,64.29,0
Najmul Hossain Shanto,629058,run out (Taylor/Madhevere),6,10,1,0,60.0,0
Mushfiqur Rahim †,56029,c Mutombodzi b Madhevere,55,50,6,0,110.0,0
Mahmudullah,56025,c Madhevere b Tshuma,41,57,3,0,71.93,0
Mohammad Mithun,269237,not out ,32,18,3,1,177.78,0
Mehidy Hasan Miraz,629063, b Mumba,5,6,0,0,83.33,0
Mashrafe Mortaza (c),56007,c Sikandar Raza b Tiripano,1,4,0,0,25.0,0
Taijul Islam,401057,c Mutombodzi b Tiripano,0,1,0,0,0.0,0
Shafiul Islam,288305,not out ,5,5,0,0,100.0,0
Tinashe Kamunhukamwe,713811, b Taijul Islam,51,70,5,2,72.86,1
Regis Chakabva,293831,c Liton Das b Shafiul Islam,2,5,0,0,40.0,1
Brendan Taylor,55814,run out (Mehidy Hasan Miraz),11,21,2,0,52.38,1
Sean Williams (c),55870,lbw b Mehidy Hasan Miraz,14,24,3,0,58.33,1
Wesley Madhevere,938959,lbw b Taijul Islam,52,57,5,0,91.23,1
Sikandar Raza,299572,c Mahmudullah b Mashrafe Mortaza,66,57,5,2,115.79,1
Richmond Mutumbami †,235516,lbw b Taijul Islam,19,17,3,0,111.76,1
Tinotenda Mutombodzi,333001,c Liton Das b Al-Amin Hossain,34,21,5,0,161.9,1
Donald Tiripano,392945,not out ,55,28,2,5,196.43,1
Carl Mumba,672775,not out ,0,0,0,0,,1
