Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Inglis,662235,c Maxwell b Bird,26,16,5,0,162.5,0
Michael Klinger (c),6161,c Maddinson b Plunkett,30,31,3,0,96.77,0
Ashton Turner,500268,c Maxwell b Zampa,69,42,7,3,164.29,0
Cameron Bancroft †,501011,not out ,44,27,1,2,162.96,0
Mitchell Marsh,272450,not out ,7,4,1,0,175.0,0
Ben Dunk,388678,c Hobson b Coulter-Nile,2,3,0,0,66.67,1
Marcus Stoinis,325012,c Turner b Marsh,49,40,7,0,122.5,1
Peter Handscomb †,334337,c Marsh b Coulter-Nile,2,9,0,0,22.22,1
Glenn Maxwell (c),325026,c Hobson b Tye,61,40,4,3,152.5,1
Nic Maddinson,333780,c & b Kelly,16,10,1,1,160.0,1
Dwayne Bravo,51439,c Kelly b Tye,3,4,0,0,75.0,1
Seb Gotch,500267,c Coulter-Nile b Kelly,16,8,1,1,200.0,1
Liam Plunkett,19264,c Tye b Coulter-Nile,0,2,0,0,0.0,1
Jackson Bird,215152,c Marsh b Kelly,1,2,0,0,50.0,1
Adam Zampa,379504,not out ,1,2,0,0,50.0,1
Daniel Worrall,557298,not out ,1,1,0,0,100.0,1
