Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Matthew Wade (c)†,230193,c †Harper b Richardson,9,8,1,0,112.5,0
D'Arcy Short,308798,c & b Usman Shinwari,2,6,0,0,33.33,0
Alex Doolan,233648,c †Harper b Richardson,0,1,0,0,0.0,0
Ben McDermott,603410,c Richardson b Wildermuth,50,43,3,2,116.28,0
George Bailey,4451,not out ,70,53,6,2,132.08,0
Simon Milenko,326639,c Webster b Richardson,13,9,0,1,144.44,0
James Faulkner,270484,not out ,0,0,0,0,,0
Mackenzie Harvey,1076382,c †Wade b Meredith,7,9,1,0,77.78,1
Aaron Finch (c),5334,run out (Botha),42,39,3,1,107.69,1
Sam Harper †,772361,lbw b Rose,32,18,4,1,177.78,1
Tom Cooper,219885,c Bailey b Botha,14,15,0,1,93.33,1
Mohammad Nabi,25913,not out ,26,22,2,1,118.18,1
Dan Christian,4864,not out ,25,13,2,2,192.31,1
