Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Chris Lynn,326637, b Tye,27,17,2,2,158.82,0
Sunil Narine,230558,c †Rahul b Tye,75,36,9,4,208.33,0
Robin Uthappa,35582,c Sharma b Tye,24,17,2,1,141.18,0
Andre Russell,276298,c †Rahul b Tye,31,14,2,3,221.43,0
Dinesh Karthik (c)†,30045,c sub (DA Miller) b Sran,50,23,5,3,217.39,0
Nitish Rana,604527,c sub (DA Miller) b Sharma,11,4,1,1,275.0,0
Shubman Gill,1070173,not out ,16,8,3,0,200.0,0
Javon Searles,230554,not out ,6,1,0,1,600.0,0
KL Rahul †,422108, b Narine,66,29,2,7,227.59,1
Chris Gayle,51880,c †Karthik b Russell,21,17,2,1,123.53,1
Mayank Agarwal,398438,c Scantlebury-Searles b Russell,0,1,0,0,0.0,1
Karun Nair,398439,c Prasidh Krishna b Russell,3,6,0,0,50.0,1
Aaron Finch,5334,c Kuldeep Yadav b Scantlebury-Searles,34,20,0,3,170.0,1
Axar Patel,554691,c Scantlebury-Searles b Kuldeep Yadav,19,11,2,1,172.73,1
Ravichandran Ashwin (c),26421,lbw b Prasidh Krishna,45,22,4,3,204.55,1
Andrew Tye,459508,c †Karthik b Prasidh Krishna,14,10,1,1,140.0,1
Barinder Sran,537126,not out ,1,1,0,0,100.0,1
Mohit Sharma,537119,not out ,4,3,1,0,133.33,1
