Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Cameron Bancroft,501011,run out (Woakes),10,41,63,0,0,24.39,0
David Warner,219889,c †Bairstow b Woakes,47,102,137,5,0,46.08,0
Usman Khawaja,215155,c Vince b Anderson,53,112,144,8,0,47.32,0
Steven Smith (c),267192, b Overton,40,90,119,3,0,44.44,0
Peter Handscomb,334337,lbw b Broad,36,86,126,5,0,41.86,0
Shaun Marsh,6683,not out ,126,231,358,15,1,54.55,0
Tim Paine †,7252,c Ali b Overton,57,102,110,6,1,55.88,0
Mitchell Starc,311592,c Anderson b Broad,6,29,32,0,0,20.69,0
Pat Cummins,489889,c Malan b Overton,44,90,116,7,0,48.89,0
Nathan Lyon,272279,not out ,10,11,19,0,1,90.91,0
Alastair Cook,11728,c Smith b Lyon,37,90,128,3,0,41.11,1
Mark Stoneman,229954,lbw b Starc,18,21,34,2,0,85.71,1
James Vince,296597,c †Paine b Hazlewood,2,10,18,0,0,20.0,1
Joe Root (c),303669,c Bancroft b Cummins,9,10,23,1,0,90.0,1
Dawid Malan,236489,c †Paine b Cummins,19,58,90,1,0,32.76,1
Moeen Ali,8917,c & b Lyon,25,57,79,2,0,43.86,1
Jonny Bairstow †,297433,c & b Starc,21,50,63,2,0,42.0,1
Chris Woakes,247235,c & b Starc,36,62,95,4,0,58.06,1
Craig Overton,464626,not out ,41,79,105,5,0,51.9,1
Stuart Broad,10617,c †Paine b Lyon,3,17,23,0,0,17.65,1
James Anderson,8608,lbw b Lyon,0,3,8,0,0,0.0,1
Cameron Bancroft,501011,c †Bairstow b Anderson,4,8,12,1,0,50.0,2
David Warner,219889,c Root b Woakes,14,60,89,1,0,23.33,2
Usman Khawaja,215155,lbw b Anderson,20,49,71,3,0,40.82,2
Steven Smith (c),267192,lbw b Woakes,6,12,25,1,0,50.0,2
Peter Handscomb,334337,c Malan b Anderson,12,42,78,0,0,28.57,2
Nathan Lyon,272279,c Broad b Anderson,14,30,44,2,0,46.67,2
Shaun Marsh,6683, b Woakes,19,60,83,2,0,31.67,2
Tim Paine †,7252,c Overton b Woakes,11,27,42,0,0,40.74,2
Mitchell Starc,311592,c Ali b Anderson,20,25,44,1,1,80.0,2
Pat Cummins,489889,not out ,11,28,32,0,0,39.29,2
Josh Hazlewood,288284,c Malan b Overton,3,7,18,0,0,42.86,2
Alastair Cook,11728,lbw b Lyon,16,66,85,2,0,24.24,3
Mark Stoneman,229954,c Khawaja b Starc,36,65,103,6,0,55.38,3
James Vince,296597,c Handscomb b Starc,15,39,60,1,0,38.46,3
Joe Root (c),303669,c †Paine b Hazlewood,67,123,185,9,0,54.47,3
Dawid Malan,236489, b Cummins,29,80,114,4,0,36.25,3
Chris Woakes,247235,c †Paine b Hazlewood,5,10,14,0,0,50.0,3
Moeen Ali,8917,lbw b Lyon,2,20,41,0,0,10.0,3
Jonny Bairstow †,297433, b Starc,36,57,91,5,0,63.16,3
Craig Overton,464626,lbw b Starc,7,34,38,1,0,20.59,3
Stuart Broad,10617,c †Paine b Starc,8,12,15,0,0,66.67,3
James Anderson,8608,not out ,0,0,7,0,0,,3
