Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Paul Stirling,303427,c Gulbadin Naib b Amir Hamza,25,24,3,0,104.17,0
Stuart Poynter,308294, b Mohammad Nabi,18,20,3,0,90.0,0
William Porterfield (c),24611, b Amir Hamza,17,17,1,0,100.0,0
Kevin O'Brien,24605,lbw b Rashid Khan,12,9,2,0,133.33,0
Gary Wilson †,24609,lbw b Rashid Khan,23,19,2,0,121.05,0
Greg Thompson,24616,lbw b Mohammad Nabi,3,9,0,0,33.33,0
Andy McBrine,417381,not out ,7,12,1,0,58.33,0
George Dockrell,348034,not out ,13,10,1,0,130.0,0
Mohammad Shahzad †,419873, b Mulder,29,27,5,0,107.41,1
Najeeb Tarakai,533953,run out (Little/Mulder),31,27,2,1,114.81,1
Asghar Afghan (c),320652, b Mulder,6,8,0,0,75.0,1
Samiullah Shinwari,318339,lbw b Dockrell,13,15,2,0,86.67,1
Mohammad Nabi,25913,not out ,26,17,1,2,152.94,1
Gulbadin Naib,352048, b McBrine,2,7,0,0,28.57,1
Najibullah Zadran,524049,not out ,11,11,1,1,100.0,1
