Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dimuth Karunaratne (c),227772,c Najibullah Zadran b Mohammad Nabi,30,45,57,3,0,66.67,0
Kusal Perera †,300631,c †Mohammad Shahzad b Rashid Khan,78,81,150,8,0,96.3,0
Lahiru Thirimanne,301236, b Mohammad Nabi,25,34,39,1,0,73.53,0
Kusal Mendis,629074,c Rahmat Shah b Mohammad Nabi,2,2,4,0,0,100.0,0
Angelo Mathews,49764,c Rahmat Shah b Mohammad Nabi,0,2,5,0,0,0.0,0
Dhananjaya de Silva,465793,c †Mohammad Shahzad b Hamid Hassan,0,4,7,0,0,0.0,0
Thisara Perera,233514,run out (Hashmatullah Shahidi/†Mohammad Shahzad),2,4,12,0,0,50.0,0
Isuru Udana,328026, b Dawlat Zadran,10,21,22,0,1,47.62,0
Suranga Lakmal,49619,not out ,15,13,26,2,0,115.38,0
Lasith Malinga,49758, b Dawlat Zadran,4,14,15,1,0,28.57,0
Nuwan Pradeep,324358, b Rashid Khan,0,4,6,0,0,0.0,0
Mohammad Shahzad †,419873,c Karunaratne b Malinga,7,12,24,1,0,58.33,1
Hazratullah Zazai,793457,c NLTC Perera b Pradeep,30,25,48,3,1,120.0,1
Rahmat Shah,533956,c Mathews b Udana,2,11,18,0,0,18.18,1
Hashmatullah Shahidi,440970,c †MDKJ Perera b Pradeep,4,17,24,0,0,23.53,1
Mohammad Nabi,25913, b NLTC Perera,11,16,21,1,0,68.75,1
Gulbadin Naib (c),352048,lbw b Pradeep,23,32,56,2,0,71.88,1
Najibullah Zadran,524049,run out (Karunaratne),43,56,92,6,0,76.79,1
Rashid Khan,793463, b Pradeep,2,4,7,0,0,50.0,1
Dawlat Zadran,516561, b Malinga,6,18,25,1,0,33.33,1
Hamid Hassan,311427, b Malinga,6,5,12,0,1,120.0,1
Mujeeb Ur Rahman,974109,not out ,1,1,4,0,0,100.0,1
